,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,administered_fed_ltc,administered_fed_ltc_residents,administered_fed_ltc_staff,administered_fed_ltc_unk,administered_fed_ltc_dose1,administered_fed_ltc_dose1_1,administered_fed_ltc_dose1_2,administered_fed_ltc_dose1_3,admin_per_100k,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,series_complete_fedltc,series_complete_fedltc_1,series_complete_fedltc_staff,series_complete_fedltc_unknown
13947,2021-07-17T00:00:00.000,28,VA2,6245680,522400,2988600,2734680,0,0,0,0,0,5393546,5393388,5391798,2854772,178833,2788667,2426042,4,0,0,0,0,0,0,0,0,0,0,0,0,5393546,2852495,0,2852402,0,2851437,0,1484175,0,2714227,0,2714155,0,2713514,0,1430000,0,178192,1354823,1181211,1,178185,1354801,1181168,1,178164,1354773,1180576,1,61239,789137,579623,1,0,0,0,0
13948,2021-07-17T00:00:00.000,28,HI,1960680,81700,776960,1102020,0,138479,161891,175688,730376,1704150,1699583,1610389,485915,37954,594564,977868,93764,24812,11051,12487,1274,13392,5739,6768,885,120360,140333,144300,181009,1715915,1000550,70.7,996748,82.3,939630,84.2,270239,99.9,749388,52.9,747890,61.8,714910,64.1,226040,84.2,38452,259622,433228,18086,38418,259575,431822,18075,38304,259042,399495,18069,8424,94872,121333,1411,9637,4496,4752,389
13949,2021-07-17T00:00:00.000,28,MH,51300,10800,40500,0,0,87823,102839,112755,518339,34872,34844,34786,2041,1053,33819,0,0,0,0,0,0,0,0,0,0,59699,69850,76458,20622,34927,19077,32.7,19057,38.2,19013,41.8,1113,11.2,16788,28.7,16779,33.6,16758,36.8,979,9.9,1047,15730,11,0,1046,15722,11,0,1044,15705,9,0,52,927,0,0,0,0,0,0
13950,2021-07-17T00:00:00.000,28,IN,6815380,427500,2723200,3664680,0,101235,119462,131972,627716,5943519,5943189,5676190,1818646,221672,2319342,3383530,18975,142663,91342,37104,14217,80849,50016,21397,9436,88285,104174,109913,167502,5910030,3104949,46.1,3104657,54.4,2960954,57.3,904889,83.3,2924621,43.4,2924511,51.3,2806631,54.3,881719,81.2,217419,1101004,1600017,6181,217403,1100992,1599935,6181,217269,1100780,1482432,6150,25721,437316,415535,3147,61626,41057,15605,4964
13951,2021-07-17T00:00:00.000,28,SC,5405005,313300,2342940,2748765,0,104978,122286,133869,576827,4299163,4291350,4143347,1500394,153126,1737097,2407854,1086,107246,55906,33529,17811,63122,31230,19332,12560,83500,97090,102621,160123,4277914,2333905,45.3,2329006,52.7,2244274,55.6,798786,85.2,2048564,39.8,2045719,46.3,1981111,49.1,718189,76.6,150268,781229,1116841,226,150224,781144,1114125,226,149710,779414,1051761,226,25196,306408,386430,155,44044,24141,13938,5965
13952,2021-07-17T00:00:00.000,28,MT,1124765,69600,501440,553725,0,105238,122577,133870,544847,958024,957889,919438,324412,39430,428073,489849,672,21390,10569,7191,3630,12528,6073,4250,2205,89637,104391,109432,157148,957301,518785,48.5,518683,56.5,497348,59.2,171328,83,467907,43.8,467875,51,451170,53.7,160104,77.6,38337,200812,228526,232,38332,200796,228515,232,38313,200730,211895,232,8101,77379,74495,129,8789,4453,2911,1425
13953,2021-07-17T00:00:00.000,28,LTC,67190595,2474700,19808640,44907255,0,0,0,0,0,7904474,0,0,0,26060,2005046,5866151,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13954,2021-07-17T00:00:00.000,28,VT,936720,52800,406380,477540,0,150118,170019,183676,749142,864256,864083,812828,254414,40005,363088,460495,668,21743,10175,7247,4321,12938,5803,4291,2844,138505,156835,159383,203468,847018,466762,74.8,466582,84.7,438867,86.1,127548,99.9,417088,66.8,417056,75.7,393198,77.1,118230,94.6,38625,163725,214508,230,38613,163716,214497,230,38582,163693,190704,219,1993,58967,57132,138,8622,4269,2903,1450
13955,2021-07-17T00:00:00.000,28,MO,6285215,311400,2577260,3396555,0,102408,120045,131853,591808,5282466,5282133,5059602,1652782,178594,1999762,3103592,518,158816,85690,49978,23148,93104,48344,29146,15614,86070,100887,106142,155624,5186762,2864829,46.7,2864497,54.7,2739210,57.5,864637,81.4,2467082,40.2,2467034,47.1,2377110,49.9,782707,73.7,179126,911370,1376476,110,179111,911360,1376453,110,178968,911118,1286926,98,33699,358236,390726,46,65432,36989,20686,7757
13956,2021-07-17T00:00:00.000,28,CA,49902535,2615800,20317740,26968995,0,126296,148315,162987,854771,44032614,43905629,41266284,9924844,1617056,17704364,24703421,7773,843328,392269,369454,81605,476542,216910,205095,54537,111440,130492,134780,170001,44028411,24954403,63.2,24875908,73.9,23396826,76.4,5535621,94.8,20388530,51.6,20340285,60.5,19176158,62.6,4454497,76.3,1602605,7836629,10946942,2354,1602294,7836215,10899426,2350,1595445,7811967,9766535,2211,161951,2277944,2013763,839,360696,171774,161585,27337
13957,2021-07-17T00:00:00.000,28,CO,7139535,340300,2932760,3866475,0,123977,144640,158684,847511,6351061,6331348,5955207,1425701,228322,2626566,3492576,3597,130177,54908,42992,32277,78074,31784,25734,20556,110286,128267,132361,169240,6327879,3406138,59.1,3394465,68.8,3189939,70.9,741322,88,3077109,53.4,3069200,62.2,2897693,64.4,675186,80.1,224639,1230366,1620980,1124,224618,1230354,1613104,1124,223542,1226829,1446225,1097,20656,333696,320468,366,51743,22719,17068,11956
13958,2021-07-17T00:00:00.000,28,WY,521255,34000,251200,236055,0,90064,106222,117129,525570,438588,438565,423881,146718,18209,206964,213181,234,6777,1398,692,4687,3635,637,347,2651,75781,89372,95249,147933,430339,235501,40.7,235476,48,227111,51,77593,78.2,208473,36,208468,42.5,202323,45.5,72386,73,17121,93362,97933,57,17120,93362,97929,57,17110,93345,91811,57,2828,37382,32152,24,3115,752,341,2022
13959,2021-07-17T00:00:00.000,28,AS,54930,600,15600,38730,0,98637,115504,126640,582132,49447,49439,45473,5025,526,12143,36778,0,0,0,0,0,0,0,0,0,88791,103957,104837,53253,49708,27509,49.4,27503,57.8,24923,57.5,2685,28.5,22580,40.5,22578,47.5,21197,48.9,2436,25.8,533,5551,16496,0,533,5550,16495,0,532,5538,15127,0,22,986,1428,0,0,0,0,0
13960,2021-07-17T00:00:00.000,28,IL,14973405,850700,5879260,8243445,0,118163,138159,151953,732829,13335591,13295426,12507513,3340554,473253,5206499,7643336,12503,426937,165341,114385,147211,277050,94696,66915,115439,105238,122676,126929,163494,13474261,7715200,60.9,7689638,71,7212851,73.2,1853155,90.7,6031077,47.6,6016843,55.5,5698448,57.8,1528836,74.8,471998,2249312,3305592,4175,471972,2249269,3291427,4175,469645,2242969,2981695,4139,67872,702128,756703,2133,148507,69875,46930,31702
13961,2021-07-17T00:00:00.000,28,RP,24600,3800,20800,0,0,137376,160868,176382,810811,25416,25416,25416,3113,2113,23302,1,0,0,0,0,0,0,0,0,0,141933,166205,182233,102604,25640,14464,80.8,14464,94.6,14463,99.9,1706,56.2,13286,74.2,13286,86.9,13286,95.3,1665,54.9,2116,11143,27,0,2116,11143,27,0,2116,11143,27,0,211,1445,9,0,0,0,0,0
13962,2021-07-17T00:00:00.000,28,NH,1874920,116700,754540,1003680,0,137891,156430,169759,738553,1570297,1569686,1483838,434778,59613,650870,859792,22,47852,22132,19455,6265,25893,11305,10405,4183,115488,130963,134350,171264,1604092,867145,63.8,866704,72.3,821609,74.4,240356,94.7,783212,57.6,783009,65.3,745818,67.5,221073,87.1,60460,316080,406643,29,60438,315981,406561,29,60413,315835,369541,29,13426,94551,113078,18,21821,10712,8954,2155
13963,2021-07-17T00:00:00.000,28,KS,3145745,173500,1378240,1594005,0,107978,128309,142144,661584,2545484,2545360,2438075,788412,86036,1109393,1349295,760,90072,45978,28048,16046,50703,24656,16805,9242,87374,103820,110167,165811,2651265,1464393,50.3,1464272,59.7,1397592,63.2,439440,92.4,1251491,43,1251468,51,1204013,54.4,379685,79.9,85670,522307,643228,286,85663,522300,643219,286,85597,522098,596046,272,14948,184801,179789,147,38981,20974,11133,6874
13964,2021-07-17T00:00:00.000,28,VI,81330,900,24600,55830,0,77694,90978,99751,458533,81020,80944,78503,24307,1072,24666,55282,0,100,0,0,100,97,0,0,97,77398,90546,96284,137041,78336,42694,40.8,42636,47.7,41253,50.6,12975,73.2,36516,34.9,36494,40.8,35481,43.5,11608,65.4,1055,11200,24258,3,1052,11194,24245,3,1050,11185,23243,3,363,4644,6598,3,3,0,0,3
13965,2021-07-17T00:00:00.000,28,PR,4240630,190000,1827660,2222970,0,132781,148883,161797,781067,3889890,3888604,3636585,1037299,111253,1664586,2113710,341,74384,11438,10948,51998,53135,7926,7457,37752,121799,136524,138750,191056,3917316,2152895,67.4,2151854,75.5,2009763,76.7,559249,99.9,1867843,58.5,1867556,65.6,1754845,67,500193,92.1,110921,769608,987278,36,110879,769563,987078,36,110778,769308,874724,35,19502,254461,226226,4,21211,3497,3487,14227
13966,2021-07-17T00:00:00.000,28,IA,3518515,188700,1468960,1860855,0,111519,131470,144900,636312,3091485,3091453,2945900,961644,130010,1301839,1659507,129,138700,62050,45860,30790,87480,35533,28550,23397,97985,115513,121319,173910,3087534,1648916,52.3,1648851,61.6,1570222,64.7,491642,88.9,1545325,49,1545302,57.7,1479665,60.9,475930,86.1,127467,631787,785971,100,127465,631780,785957,100,127406,631649,720510,100,11861,252396,211610,63,50521,26064,16955,7502
13967,2021-07-17T00:00:00.000,28,NE,2123080,108100,845100,1169880,0,109753,131264,145583,679477,1900664,1900382,1803384,548692,69970,750643,1076396,3655,59841,26726,23191,9924,36884,16467,15097,5320,98256,117496,123661,175605,1910044,1017418,52.6,1017195,62.9,963643,66.1,276659,88.5,941815,48.7,941751,58.2,898187,61.6,266245,85.2,70271,358782,511690,1072,70256,358762,511662,1071,70221,358653,468272,1041,5624,130635,129289,697,22887,10210,8057,4620
13968,2021-07-17T00:00:00.000,28,US,390100705,21484400,161006180,207599775,10350,117502,137579,151050,713209,337239448,336888963,319727007,91453142,13003099,136648062,187306773,281514,7904474,3681057,2710540,1512877,4663618,2066238,1559580,1037800,101579,118813,123801,167201,337239448,185765452,56,185541238,65.4,175912393,68.1,48692839,89,160994035,48.5,160865110,56.7,153308092,59.4,43432863,79.4,12835160,62511739,85568759,78377,12832491,62508080,85446197,78342,12752107,62160102,78318424,77458,2062298,20725370,20611033,34162,3201743,1585647,1130290,485806
13969,2021-07-17T00:00:00.000,28,WV,1925615,110200,876700,938715,0,107447,123608,134416,524675,1481309,1480404,1416299,534785,37576,679319,764064,350,26022,4,2,26016,13436,4,1,13431,82656,95029,98864,145714,1479233,819884,45.7,819277,52.6,782180,54.6,285290,77.7,695638,38.8,695354,44.6,668819,46.7,257059,70,38603,308927,347889,219,38589,308843,347703,219,38550,308639,321427,203,6228,131487,119247,97,12422,4,1,12417
13970,2021-07-17T00:00:00.000,28,NJ,11777795,606300,4827080,6344415,0,132600,154597,169621,798205,10119780,10119099,9531608,2418901,383894,4070532,5665324,30,265793,129545,109561,26687,155350,74357,63256,17737,113933,132825,137272,163934,10425112,5718426,64.4,5717753,75.1,5391463,77.6,1330582,90.2,5055892,56.9,5055752,66.4,4789559,69,1216903,82.5,389372,1927923,2738524,73,389323,1927897,2738459,73,389152,1927521,2472822,64,79480,571066,566328,29,111449,55622,46288,9539
13971,2021-07-17T00:00:00.000,28,DC,1077035,54400,428320,594315,0,152609,176634,186473,1233110,888007,887925,864366,171850,28612,349347,509660,388,9013,4253,3901,859,5406,2354,2355,697,125825,145620,149653,196753,799466,443453,62.8,443360,72.7,427883,74.1,75450,86.4,380259,53.9,380216,62.4,370129,64.1,67520,77.3,31907,144322,203823,207,31905,144317,203787,207,31888,144274,193772,195,2268,38029,27199,24,3499,1836,1502,161
13972,2021-07-17T00:00:00.000,28,MI,11786370,651800,4954780,6179790,0,118019,137131,150280,667631,9638398,9638040,9167309,2854377,334070,3929383,5373544,1401,293902,140782,86378,66742,180290,81550,51266,47474,96511,112135,116886,161684,9843299,5223222,52.3,5222895,60.8,4968429,63.3,1506019,85.3,4812992,48.2,4812905,56,4597677,58.6,1432911,81.2,339519,1892574,2580156,743,339506,1892554,2580103,742,339318,1892046,2365586,727,62427,718985,651024,475,113372,58654,34582,20136
13973,2021-07-17T00:00:00.000,28,FL,25397265,1694500,10322000,13380765,0,118249,135843,147249,564718,21791630,21783355,20985712,7941122,1070252,8638373,12026223,56782,406052,209187,119382,77483,230397,117688,67750,44959,101461,116513,121672,176574,21499485,11903156,55.4,11895613,63.6,11439569,66.3,4075342,90.6,10220834,47.6,10219371,54.7,9891138,57.3,3569837,79.4,1052825,3836836,5312919,18254,1052101,3836239,5312777,18254,1051589,3835750,4985590,18209,182046,1760419,1615236,12136,174313,89761,50709,33843
13974,2021-07-17T00:00:00.000,28,MN,6619760,349300,2647540,3622920,0,117379,138544,152653,719240,5987431,5968136,5619504,1588168,266714,2333472,3386505,740,176697,73580,70392,32725,107699,43392,41571,22736,106167,124906,129587,172555,6017298,3264519,57.9,3253474,68.1,3070138,70.8,846301,92,2991453,53,2983446,62.4,2819079,65,796941,86.6,267729,1105831,1617639,254,267711,1105819,1609662,254,267238,1103797,1447801,243,45423,336899,414559,60,68459,29870,28572,10017
13975,2021-07-17T00:00:00.000,28,RI,1534155,61600,624440,848115,0,144819,165409,179461,820202,1305234,1305137,1232404,345909,47688,513409,743895,242,51874,26618,16496,8760,30260,14413,9264,6583,123210,140717,144163,184933,1293442,697578,65.8,697458,75.2,658531,77,179404,95.9,639822,60.4,639787,69,607045,71,170046,90.9,47667,243142,348969,44,47666,243138,348939,44,47649,243087,316266,43,5857,77847,86328,14,21368,12096,7109,2163
13976,2021-07-17T00:00:00.000,28,MD,8633450,440400,3388220,4804830,0,142804,167221,183262,899884,7061815,7061444,6612540,1671349,271094,2719549,4063324,7848,195137,94199,74611,26327,115683,52531,43360,19792,116808,136773,140364,174208,7103778,3828835,63.3,3828393,74.2,3585509,76.1,887877,92.5,3489899,57.7,3489744,67.6,3286374,69.8,837908,87.3,263285,1290869,1933469,2276,263257,1290836,1933375,2276,263148,1290553,1730458,2215,49973,399786,387473,676,78383,41117,30529,6737
13977,2021-07-17T00:00:00.000,28,SD,975045,59400,437700,477945,0,110217,132102,146061,642022,834754,834729,798759,262295,26889,362359,445477,29,12576,7709,2108,2759,7353,4583,1391,1379,94359,113091,119654,172709,838981,455507,51.5,455480,61.7,434263,65.1,139344,91.8,409369,46.3,409358,55.5,394761,59.1,130877,86.2,27024,173752,208576,17,27023,173750,208568,17,27010,173707,194027,17,3836,67411,59620,10,5277,3121,736,1420
13978,2021-07-17T00:00:00.000,28,AL,4912720,281300,2262980,2368440,0,100194,117336,128778,578078,3455278,3454956,3365544,1208003,116443,1596546,1742285,4,89982,47832,32423,9727,54709,28329,20323,6057,70470,82519,88222,142145,3555089,2013853,41.1,2013528,48.1,1957017,51.3,677049,79.7,1648172,33.6,1648134,39.4,1613531,42.3,585767,68.9,119161,731822,797048,141,119155,731811,797027,141,119100,731565,762725,141,31409,309530,244739,89,35689,19772,12199,3718
13979,2021-07-17T00:00:00.000,28,AZ,8321190,431000,3454840,4435350,0,114322,134082,147579,635869,6942123,6941298,6586574,2132811,249482,2937983,3747087,7571,126482,61008,41403,24071,77176,34449,24259,18468,95376,111847,116815,162980,6821082,3764742,51.7,3763992,60.7,3568886,63.3,1117176,85.4,3233494,44.4,3233164,52.1,3082076,54.7,968045,74,240565,1305753,1684685,2491,240335,1305732,1684606,2491,240215,1305335,1534052,2474,41584,478904,446155,1402,48859,26254,16892,5713
13980,2021-07-17T00:00:00.000,28,NV,3182690,184300,1257160,1741230,0,103329,121393,133305,641708,2873721,2873679,2748416,774313,130463,1112977,1630267,14,73849,16645,14281,42923,49952,9124,7963,32865,93298,109607,115116,156120,2841612,1590760,51.6,1590674,60.7,1515720,63.5,411038,82.9,1333331,43.3,1333297,50.9,1285508,53.8,365791,73.8,128274,507687,697352,18,128272,507683,697324,18,128236,507605,649649,18,21631,174032,170118,10,23910,7394,6255,10261
13981,2021-07-17T00:00:00.000,28,NC,11897730,646500,4916340,6334890,0,113440,132410,145318,679446,9500467,9486653,9039294,2816837,354933,3761804,5383292,438,228017,112465,73173,42379,136424,63606,42839,29979,90583,105577,110405,160862,9408043,5219776,49.8,5211121,58,4958635,60.6,1465912,83.7,4503714,42.9,4498555,50.1,4308129,52.6,1342939,76.7,348340,1703591,2451735,48,348319,1703498,2446690,48,347102,1700956,2260023,48,40920,648590,653398,31,90586,47841,29603,13142
13982,2021-07-17T00:00:00.000,28,WI,6250335,318700,2647760,3283875,0,107349,125012,137194,614439,6054220,6053853,5760513,1840744,242729,2479010,3331788,693,182432,85962,59629,36841,115941,50725,36174,29042,103981,121082,126442,180954,6011238,3180894,54.6,3180446,63.6,3021142,66.3,921963,90.6,2971124,51,2970978,59.4,2840428,62.3,891269,87.6,234876,1165774,1570169,305,234859,1165760,1570054,305,234734,1165509,1439889,296,25047,433100,432993,129,65902,34733,23253,7916
13983,2021-07-17T00:00:00.000,28,FM,78800,10200,68600,0,0,76030,89030,97614,448722,53707,53694,53667,4409,6422,47285,0,0,151,0,151,0,89,0,89,0,51819,60665,66480,25107,54090,32211,31.1,32199,36.4,32166,39.8,2607,14.8,27873,26.9,27866,31.5,27854,34.5,2384,13.6,6390,21429,54,0,6384,21428,54,0,6375,21425,54,0,571,1808,5,0,62,0,62,0
13984,2021-07-17T00:00:00.000,28,OR,5707025,310200,2362220,3034605,0,135310,156452,170299,744965,4668736,4654781,4397132,1251610,179595,1830006,2656273,2862,122613,60082,45621,16910,73305,34735,27133,11437,110693,127606,131212,163378,4691952,2519562,59.7,2511524,68.9,2372529,70.8,665936,86.9,2324348,55.1,2318640,63.6,2199373,65.6,634030,82.8,177303,871249,1275195,601,177301,871244,1269495,600,176541,868520,1153732,580,44857,289025,299856,292,49290,25388,18332,5570
13985,2021-07-17T00:00:00.000,28,GA,11405925,599200,4851020,5955705,0,107426,126900,140579,751897,8630136,8628265,8277290,2394162,228707,3642526,4757837,1066,122736,71118,38836,12782,70276,39281,22031,8964,81283,95997,102018,157827,8641905,4718613,44.4,4716895,52.5,4499147,55.5,1238379,81.6,3981538,37.5,3981230,44.3,3844860,47.4,1085133,71.5,225529,1641989,2113444,576,225438,1641945,2113271,576,225226,1641474,1977618,542,27818,601737,455337,241,51861,31343,16524,3994
13986,2021-07-17T00:00:00.000,28,KY,4561845,266500,2007500,2287845,0,102108,119854,131663,607789,4096449,4095387,3925133,1197996,171025,1783487,2141369,568,95503,44010,27989,23504,54678,24057,15970,14651,91691,107599,113286,159613,4118884,2260994,50.6,2260652,59.4,2162964,62.4,650075,86.6,1998463,44.7,1998409,52.5,1925070,55.6,594259,79.2,167316,829874,1000571,702,167294,829864,1000550,701,167222,829710,927447,691,34596,271566,287691,406,40584,19693,11905,8986
13987,2021-07-17T00:00:00.000,28,MA,9861560,444700,3955540,5461320,0,143077,163902,178016,843350,9010254,8981874,8433173,2077761,298703,3580932,5130408,211,321250,143635,132381,45234,180816,77243,71339,32234,130725,149281,152232,177688,9008113,4933182,71.6,4916475,81.7,4615324,83.3,1130303,96.7,4344836,63,4333424,72,4084062,73.7,1013129,86.6,299551,1656433,2388781,71,299544,1656425,2377384,71,298374,1651181,2134447,60,65210,461324,486573,22,138962,65555,60087,13320
13988,2021-07-17T00:00:00.000,28,MP,72330,2600,20200,49530,0,127158,148901,163258,750467,58790,58790,53575,5381,477,8111,50202,0,1,0,0,1,1,0,0,1,103354,121027,120926,55831,58846,30959,54.4,30959,63.7,27967,63.1,2771,28.8,28340,49.8,28340,58.3,26114,58.9,2682,27.8,483,3890,23967,0,483,3890,23967,0,483,3890,21741,0,69,436,2177,0,0,0,0,0
13989,2021-07-17T00:00:00.000,28,VA,10566455,545400,4132400,5888655,0,123794,144608,158307,777571,9481212,9450871,8869731,2285704,341543,3600218,5536819,2632,216956,110432,80950,25574,119965,58838,44535,16592,111080,129340,132886,168202,9500292,5153849,60.4,5135882,70.3,4821548,72.2,1217238,89.6,4562391,53.5,4550731,62.3,4288892,64.3,1110035,81.7,336241,1675979,2549351,820,336156,1675815,2537940,820,334779,1670830,2282478,805,62716,529064,517781,474,88477,45741,32868,9868
13990,2021-07-17T00:00:00.000,28,NM,2405105,138500,1047480,1219125,0,114702,134557,148373,636935,2438744,2438505,2295554,659188,85142,1066824,1282690,4088,39803,11906,12161,15736,24017,6414,6648,10955,116306,136425,141614,174570,2463612,1345395,64.2,1345177,75.3,1262186,77.9,356574,94.4,1176938,56.1,1176873,65.8,1110864,68.5,322591,85.4,83684,485703,606329,1222,83673,485686,606292,1222,83560,485367,540723,1214,17934,150015,153964,678,15539,5252,5321,4966
13991,2021-07-17T00:00:00.000,28,CT,4808225,250000,1952020,2606205,0,134862,154807,169432,762915,4506379,4504759,4218381,1163732,180620,1729964,2595211,584,133402,63902,51792,17708,74494,34485,28056,11953,126396,145037,148647,184648,4505820,2439162,68.4,2437911,78.5,2283635,80.5,602544,95.6,2217856,62.2,2217412,71.4,2090037,73.6,564840,89.6,179952,821646,1216070,188,179877,821443,1215904,188,179807,821282,1088796,152,18386,223322,323090,42,58498,29015,23460,6023
13992,2021-07-17T00:00:00.000,28,UT,3299590,172400,1390460,1736730,0,102921,127286,145051,901843,2927539,2926957,2727195,617937,131911,1187711,1607917,0,55368,20621,19019,15728,33260,12404,11353,9503,91316,112912,119889,168894,2909226,1625907,50.7,1625465,62.7,1513144,66.5,332404,90.9,1403572,43.8,1403399,54.1,1318050,57.9,292138,79.8,129588,543044,730938,2,129556,543015,730826,2,129449,542765,645834,2,14359,127777,150002,0,21859,8070,7604,6185
13993,2021-07-17T00:00:00.000,28,AK,842985,59300,362500,421185,0,115234,138449,152836,920410,687815,685820,647857,142442,27256,287292,373092,175,6650,2080,1367,3203,4290,1383,945,1962,94022,112637,117459,155525,682749,371162,50.7,369931,60.8,348824,63.2,75521,82.5,328404,44.9,327639,53.8,310706,56.3,71023,77.5,25294,132954,170113,43,25292,132951,169353,43,25172,132588,152906,40,2523,40011,28467,22,2320,676,412,1232
