month,unemployment_rate,COUNTYFP,cases_avg_per_100k,deaths_avg_per_100k,party
2021-02,5.2,17187,313.11000000000007,5.949999999999999,REPUBLICAN
2021-01,6.1,17187,852.3299999999998,69.60000000000004,REPUBLICAN
2020-12,5.7,17187,2444.28,81.42000000000003,REPUBLICAN
2020-11,4.8,17187,3131.28,67.06000000000002,REPUBLICAN
2020-10,4.4,17187,1189.0400000000002,39.92000000000001,REPUBLICAN
2020-09,5.3,17187,498.70000000000005,6.799999999999999,REPUBLICAN
2020-08,6.0,17187,436.79,5.1,REPUBLICAN
2020-07,8.4,17187,230.64000000000004,0.0,REPUBLICAN
2020-06,9.1,17187,116.49000000000001,0.0,REPUBLICAN
2020-05,9.6,17187,402.7099999999999,0.0,REPUBLICAN
2020-04,10.4,17187,297.71000000000004,0.0,REPUBLICAN
2020-03,3.7,17187,,,REPUBLICAN
2020-02,3.2,17187,,,REPUBLICAN
2020-01,3.7,17187,,,REPUBLICAN
2021-07,3.1,17189,339.4699999999999,0.0,REPUBLICAN
2021-06,3.9,17189,35.44999999999999,0.0,REPUBLICAN
2021-05,2.4,17189,140.47,0.0,REPUBLICAN
2021-04,3.1,17189,174.82999999999998,0.0,REPUBLICAN
2021-03,2.7,17189,228.31999999999985,14.419999999999996,REPUBLICAN
2021-02,3.2,17189,461.8799999999999,21.630000000000003,REPUBLICAN
2021-01,4.0,17189,2422.5899999999992,40.64000000000001,REPUBLICAN
2020-12,3.4,17189,3662.209999999999,141.94,REPUBLICAN
2020-11,2.7,17189,2467.8699999999994,0.0,REPUBLICAN
2020-10,2.7,17189,857.44,7.210000000000001,REPUBLICAN
2020-09,3.3,17189,750.9499999999998,0.0,REPUBLICAN
2020-08,3.9,17189,414.58000000000004,7.210000000000001,REPUBLICAN
2020-07,5.5,17189,220.11000000000004,0.0,REPUBLICAN
2020-06,6.8,17189,15.27,0.0,REPUBLICAN
2020-05,12.8,17189,81.96000000000002,0.0,REPUBLICAN
2020-04,17.6,17189,52.48000000000002,0.0,REPUBLICAN
2020-03,2.1,17189,7.210000000000001,0.0,REPUBLICAN
2020-02,2.1,17189,,,REPUBLICAN
2020-01,2.3,17189,,,REPUBLICAN
2021-07,4.8,17191,508.34000000000003,0.0,REPUBLICAN
2021-06,5.4,17191,107.5,0.0,REPUBLICAN
2021-05,4.3,17191,350.76,6.16,REPUBLICAN
2021-04,5.2,17191,283.5600000000001,16.720000000000006,REPUBLICAN
2021-03,5.3,17191,244.06000000000006,7.92,REPUBLICAN
2021-02,5.3,17191,648.8600000000001,32.56000000000001,REPUBLICAN
2021-01,5.9,17191,1594.64,20.240000000000002,REPUBLICAN
2020-12,5.2,17191,2651.85,46.64000000000001,REPUBLICAN
2020-11,4.7,17191,2266.8700000000003,114.55,REPUBLICAN
2020-10,4.9,17191,1407.8799999999997,57.22,REPUBLICAN
2020-09,6.1,17191,1141.8,18.48,REPUBLICAN
2020-08,7.2,17191,406.01,6.16,REPUBLICAN
2020-07,10.4,17191,146.7,0.0,REPUBLICAN
2020-06,11.3,17191,20.240000000000002,0.0,REPUBLICAN
2020-05,17.2,17191,68.41999999999999,6.16,REPUBLICAN
2020-04,20.3,17191,12.320000000000004,0.0,REPUBLICAN
2020-03,4.2,17191,,,REPUBLICAN
2020-02,3.9,17191,,,REPUBLICAN
2020-01,4.2,17191,,,REPUBLICAN
2021-07,5.0,17193,745.5799999999999,0.0,REPUBLICAN
2021-06,5.4,17193,41.16,0.0,REPUBLICAN
2021-05,4.4,17193,251.52999999999994,0.0,REPUBLICAN
2021-04,5.4,17193,234.47,7.420000000000002,REPUBLICAN
2021-03,5.6,17193,406.1200000000002,0.0,REPUBLICAN
2021-02,5.4,17193,1162.4300000000003,14.769999999999998,REPUBLICAN
2021-01,5.7,17193,2661.8600000000006,72.67000000000002,REPUBLICAN
2020-12,5.1,17193,3732.419999999999,122.45,REPUBLICAN
2020-11,4.6,17193,2336.4599999999996,27.490000000000002,REPUBLICAN
2020-10,4.6,17193,855.1600000000001,31.730000000000004,REPUBLICAN
2020-09,5.8,17193,423.3700000000001,0.0,REPUBLICAN
2020-08,7.0,17193,496.0100000000001,0.0,REPUBLICAN
2020-07,9.9,17193,350.51,0.0,REPUBLICAN
2020-06,11.1,17193,13.780000000000005,0.0,REPUBLICAN
2020-05,13.4,17193,4.24,0.0,REPUBLICAN
2020-04,19.1,17193,10.600000000000003,0.0,REPUBLICAN
2020-03,3.7,17193,,,REPUBLICAN
2020-02,3.3,17193,,,REPUBLICAN
2020-01,3.6,17193,,,REPUBLICAN
2021-07,5.0,17195,88.26000000000002,0.0,REPUBLICAN
2021-06,5.3,17195,37.26000000000001,2.8599999999999994,REPUBLICAN
2021-05,4.3,17195,335.2800000000001,11.659999999999997,REPUBLICAN
2021-04,5.0,17195,1359.8399999999997,18.199999999999996,REPUBLICAN
2021-03,5.4,17195,663.0899999999999,17.159999999999993,REPUBLICAN
2021-02,5.6,17195,698.8599999999999,21.31,REPUBLICAN
2021-01,6.5,17195,1351.8200000000002,38.870000000000026,REPUBLICAN
2020-12,5.7,17195,1806.4599999999998,83.38000000000004,REPUBLICAN
2020-11,5.1,17195,3983.7099999999996,145.77,REPUBLICAN
2020-10,5.2,17195,1587.4,15.79,REPUBLICAN
2020-09,6.5,17195,477.9699999999999,2.8599999999999994,REPUBLICAN
2020-08,7.8,17195,373.88000000000005,4.939999999999998,REPUBLICAN
2020-07,10.4,17195,214.32,1.82,REPUBLICAN
2020-06,12.1,17195,79.46999999999998,6.499999999999998,REPUBLICAN
2020-05,15.5,17195,133.9,11.699999999999994,REPUBLICAN
2020-04,16.3,17195,127.02000000000001,8.839999999999996,REPUBLICAN
2020-03,3.8,17195,4.68,0.26,REPUBLICAN
2020-02,3.7,17195,,,REPUBLICAN
2020-01,4.2,17195,,,REPUBLICAN
2021-07,7.1,17197,160.71999999999997,0.9000000000000004,DEMOCRAT
2021-06,8.2,17197,77.31,3.0000000000000018,DEMOCRAT
2021-05,7.0,17197,470.08,5.770000000000001,DEMOCRAT
2021-04,7.0,17197,744.4299999999998,5.110000000000001,DEMOCRAT
2021-03,7.1,17197,498.7500000000001,7.770000000000002,DEMOCRAT
2021-02,8.3,17197,586.42,8.350000000000001,DEMOCRAT
2021-01,8.4,17197,1355.6299999999999,20.129999999999995,DEMOCRAT
2020-12,7.9,17197,1960.1700000000005,30.179999999999996,DEMOCRAT
2020-11,7.7,17197,2683.21,17.639999999999997,DEMOCRAT
2020-10,7.5,17197,752.0100000000001,9.459999999999996,DEMOCRAT
2020-09,10.4,17197,391.62,4.070000000000001,DEMOCRAT
2020-08,11.1,17197,442.22,4.4,DEMOCRAT
2020-07,11.6,17197,240.36,3.490000000000001,DEMOCRAT
2020-06,14.4,17197,173.65,7.820000000000001,DEMOCRAT
2020-05,15.0,17197,458.15000000000003,18.55999999999999,DEMOCRAT
2020-04,16.0,17197,299.08000000000004,19.409999999999993,DEMOCRAT
2020-03,4.3,17197,21.13,0.6000000000000001,DEMOCRAT
2020-02,4.2,17197,,,DEMOCRAT
2020-01,4.2,17197,,,DEMOCRAT
2021-07,5.7,17199,774.17,5.999999999999999,REPUBLICAN
2021-06,6.3,17199,192.22000000000003,1.06,REPUBLICAN
2021-05,5.1,17199,330.85,10.679999999999998,REPUBLICAN
2021-04,5.7,17199,395.77000000000015,1.68,REPUBLICAN
2021-03,6.1,17199,376.4800000000001,8.31,REPUBLICAN
2021-02,6.0,17199,493.84,15.370000000000008,REPUBLICAN
2021-01,6.9,17199,2004.1399999999999,22.71,REPUBLICAN
2020-12,6.1,17199,2410.2100000000005,40.18,REPUBLICAN
2020-11,5.4,17199,2345.89,30.249999999999993,REPUBLICAN
2020-10,5.5,17199,822.01,22.720000000000002,REPUBLICAN
2020-09,6.8,17199,857.4100000000002,54.609999999999985,REPUBLICAN
2020-08,8.2,17199,830.8,10.21,REPUBLICAN
2020-07,10.8,17199,267.34,0.84,REPUBLICAN
2020-06,12.9,17199,75.03999999999999,4.99,REPUBLICAN
2020-05,17.7,17199,60.970000000000006,2.85,REPUBLICAN
2020-04,19.7,17199,37.519999999999996,0.0,REPUBLICAN
2020-03,4.1,17199,1.47,0.0,REPUBLICAN
2020-02,3.5,17199,,,REPUBLICAN
2020-01,4.0,17199,,,REPUBLICAN
2021-07,8.7,17201,194.21999999999997,5.249999999999999,DEMOCRAT
2021-06,9.4,17201,135.14000000000001,6.599999999999999,DEMOCRAT
2021-05,8.4,17201,681.8499999999999,9.71,DEMOCRAT
2021-04,9.7,17201,969.72,3.7500000000000004,DEMOCRAT
2021-03,8.1,17201,314.2,7.010000000000001,DEMOCRAT
2021-02,9.6,17201,432.54,15.010000000000002,DEMOCRAT
2021-01,11.0,17201,1190.9499999999998,22.30000000000001,DEMOCRAT
2020-12,8.4,17201,1830.05,36.68000000000001,DEMOCRAT
2020-11,7.5,17201,2766.1599999999994,25.220000000000002,DEMOCRAT
2020-10,7.8,17201,1677.95,11.920000000000002,DEMOCRAT
2020-09,9.6,17201,627.57,1.3,DEMOCRAT
2020-08,11.2,17201,214.34,10.790000000000003,DEMOCRAT
2020-07,16.1,17201,213.36,9.87,DEMOCRAT
2020-06,16.5,17201,314.73,12.330000000000004,DEMOCRAT
2020-05,20.2,17201,617.4500000000002,15.000000000000002,DEMOCRAT
2020-04,22.3,17201,119.78000000000002,6.2200000000000015,DEMOCRAT
2020-03,5.2,17201,3.6099999999999994,0.0,DEMOCRAT
2020-02,4.8,17201,,,DEMOCRAT
2020-01,7.3,17201,,,DEMOCRAT
2021-07,4.0,17203,190.15999999999997,0.0,REPUBLICAN
2021-06,4.4,17203,135.12,13.17,REPUBLICAN
2021-05,3.5,17203,737.7299999999999,27.45,REPUBLICAN
2021-04,4.1,17203,1476.89,20.06,REPUBLICAN
2021-03,4.4,17203,822.7600000000001,2.5900000000000003,REPUBLICAN
2021-02,4.8,17203,672.7199999999999,16.689999999999998,REPUBLICAN
2021-01,5.7,17203,1898.8799999999997,46.440000000000005,REPUBLICAN
2020-12,5.2,17203,2672.9699999999993,66.5,REPUBLICAN
2020-11,4.2,17203,2620.23,24.83,REPUBLICAN
2020-10,4.2,17203,692.0,27.81999999999999,REPUBLICAN
2020-09,4.9,17203,427.96,5.920000000000001,REPUBLICAN
2020-08,5.9,17203,483.25,2.5900000000000003,REPUBLICAN
2020-07,8.0,17203,115.15999999999998,2.5900000000000003,REPUBLICAN
2020-06,9.2,17203,37.839999999999996,0.0,REPUBLICAN
2020-05,10.3,17203,26.97999999999999,2.5900000000000003,REPUBLICAN
2020-04,12.0,17203,22.279999999999994,2.5900000000000003,REPUBLICAN
2020-03,3.4,17203,7.770000000000001,0.0,REPUBLICAN
2020-02,3.1,17203,,,REPUBLICAN
2020-01,3.5,17203,,,REPUBLICAN
2021-07,2.4,18001,221.65999999999997,2.4,REPUBLICAN
2021-06,2.9,18001,42.03999999999998,0.4,REPUBLICAN
2021-05,2.6,18001,163.53,3.9999999999999996,REPUBLICAN
2021-04,2.1,18001,176.12000000000003,7.200000000000002,REPUBLICAN
2021-03,3.0,18001,476.37999999999994,5.6000000000000005,REPUBLICAN
2021-02,2.9,18001,429.63999999999993,13.130000000000003,REPUBLICAN
2021-01,2.7,18001,1380.8100000000002,14.400000000000007,REPUBLICAN
2020-12,2.6,18001,2350.27,25.599999999999998,REPUBLICAN
2020-11,2.9,18001,3130.9199999999996,42.40000000000002,REPUBLICAN
2020-10,3.1,18001,1094.89,12.000000000000004,REPUBLICAN
2020-09,3.6,18001,293.80000000000007,2.8,REPUBLICAN
2020-08,4.3,18001,290.68000000000006,2.4,REPUBLICAN
2020-07,5.5,18001,86.13999999999999,0.4,REPUBLICAN
2020-06,7.0,18001,97.51,2.8,REPUBLICAN
2020-05,9.6,18001,23.6,0.0,REPUBLICAN
2020-04,20.3,18001,19.07999999999999,2.8,REPUBLICAN
2020-03,3.0,18001,2.8,0.0,REPUBLICAN
2020-02,3.1,18001,,,REPUBLICAN
2020-01,2.9,18001,,,REPUBLICAN
2021-07,4.1,18003,322.95,1.8900000000000008,REPUBLICAN
2021-06,4.6,18003,111.36000000000001,2.220000000000001,REPUBLICAN
2021-05,4.5,18003,423.4,3.0999999999999996,REPUBLICAN
2021-04,4.3,18003,568.68,3.359999999999999,REPUBLICAN
2021-03,4.6,18003,505.36,7.2100000000000035,REPUBLICAN
2021-02,4.6,18003,608.4700000000001,10.9,REPUBLICAN
2021-01,4.7,18003,1579.9099999999996,23.750000000000007,REPUBLICAN
2020-12,4.5,18003,2299.94,47.57999999999999,REPUBLICAN
2020-11,4.9,18003,2555.35,18.139999999999997,REPUBLICAN
2020-10,5.2,18003,708.9600000000002,8.200000000000001,REPUBLICAN
2020-09,6.2,18003,375.40999999999997,7.120000000000003,REPUBLICAN
2020-08,7.4,18003,380.79999999999995,5.980000000000003,REPUBLICAN
2020-07,9.5,18003,224.45999999999998,13.51,REPUBLICAN
2020-06,10.9,18003,301.79,9.860000000000001,REPUBLICAN
2020-05,14.1,18003,252.67000000000004,10.190000000000003,REPUBLICAN
2020-04,19.5,18003,120.7,9.629999999999999,REPUBLICAN
2020-03,3.6,18003,6.3500000000000005,0.6000000000000001,REPUBLICAN
2020-02,3.5,18003,,,REPUBLICAN
2020-01,3.3,18003,,,REPUBLICAN
2021-07,3.1,18005,112.84000000000002,0.0,REPUBLICAN
2021-06,3.7,18005,58.84,1.19,REPUBLICAN
2021-05,3.6,18005,180.94,1.19,REPUBLICAN
2021-04,3.3,18005,353.33000000000004,4.759999999999999,REPUBLICAN
2021-03,3.8,18005,324.3100000000001,3.57,REPUBLICAN
2021-02,3.9,18005,810.4799999999999,19.42,REPUBLICAN
2021-01,3.8,18005,1680.97,26.220000000000006,REPUBLICAN
2020-12,3.6,18005,2386.0299999999997,21.419999999999998,REPUBLICAN
2020-11,3.9,18005,2163.3299999999995,7.819999999999998,REPUBLICAN
2020-10,4.1,18005,401.23,1.6999999999999997,REPUBLICAN
2020-09,5.0,18005,164.55999999999997,4.589999999999999,REPUBLICAN
2020-08,5.9,18005,418.27000000000004,9.689999999999998,REPUBLICAN
2020-07,7.7,18005,149.38000000000002,2.8899999999999992,REPUBLICAN
2020-06,9.8,18005,105.33999999999996,11.559999999999997,REPUBLICAN
2020-05,13.1,18005,328.59000000000003,27.920000000000012,REPUBLICAN
2020-04,17.5,18005,256.42999999999995,15.979999999999995,REPUBLICAN
2020-03,2.7,18005,9.689999999999998,0.0,REPUBLICAN
2020-02,2.5,18005,,,REPUBLICAN
2020-01,2.7,18005,,,REPUBLICAN
2021-07,3.0,18007,764.2800000000002,11.409999999999997,REPUBLICAN
2021-06,3.7,18007,542.7299999999999,0.0,REPUBLICAN
2021-05,3.4,18007,186.74000000000004,0.0,REPUBLICAN
2021-04,3.1,18007,583.28,11.409999999999997,REPUBLICAN
2021-03,3.8,18007,282.52000000000004,11.689999999999998,REPUBLICAN
2021-02,3.8,18007,446.3699999999999,22.81999999999999,REPUBLICAN
2021-01,3.9,18007,1698.8900000000003,21.209999999999994,REPUBLICAN
2020-12,3.3,18007,4280.43,62.070000000000014,REPUBLICAN
2020-11,3.6,18007,3040.42,31.019999999999992,REPUBLICAN
2020-10,3.7,18007,452.9499999999998,0.0,REPUBLICAN
2020-09,4.0,18007,116.60000000000001,0.0,REPUBLICAN
2020-08,5.3,18007,272.1599999999999,0.0,REPUBLICAN
2020-07,6.8,18007,137.76000000000005,0.0,REPUBLICAN
2020-06,7.1,18007,236.0200000000001,0.0,REPUBLICAN
2020-05,9.1,18007,255.35000000000008,0.0,REPUBLICAN
2020-04,10.6,18007,92.85000000000002,0.0,REPUBLICAN
2020-03,3.2,18007,,,REPUBLICAN
2020-02,3.1,18007,,,REPUBLICAN
2020-01,3.3,18007,,,REPUBLICAN
2021-07,4.3,18009,156.27000000000007,0.0,REPUBLICAN
2021-06,5.2,18009,85.99,0.0,REPUBLICAN
2021-05,4.5,18009,139.25000000000003,0.0,REPUBLICAN
2021-04,4.2,18009,415.4600000000001,25.44000000000001,REPUBLICAN
2021-03,4.8,18009,780.77,16.940000000000005,REPUBLICAN
2021-02,5.0,18009,628.09,1.21,REPUBLICAN
2021-01,4.6,18009,2310.88,15.780000000000005,REPUBLICAN
2020-12,4.3,18009,2557.4999999999995,84.95999999999994,REPUBLICAN
2020-11,4.3,18009,2578.1600000000003,60.7,REPUBLICAN
2020-10,4.6,18009,1165.11,26.72,REPUBLICAN
2020-09,5.3,18009,452.72999999999996,8.469999999999999,REPUBLICAN
2020-08,6.7,18009,191.87999999999997,0.0,REPUBLICAN
2020-07,7.8,18009,146.92000000000002,0.0,REPUBLICAN
2020-06,11.9,18009,124.24,2.42,REPUBLICAN
2020-05,16.1,18009,166.77999999999997,6.05,REPUBLICAN
2020-04,21.2,18009,61.89000000000001,8.469999999999999,REPUBLICAN
2020-03,4.7,18009,,,REPUBLICAN
2020-02,4.3,18009,,,REPUBLICAN
2020-01,4.4,18009,,,REPUBLICAN
2021-07,2.5,18011,287.19000000000005,3.9899999999999998,REPUBLICAN
2021-06,2.9,18011,224.98000000000008,1.33,REPUBLICAN
2021-05,2.7,18011,320.73,2.94,REPUBLICAN
2021-04,2.5,18011,389.14,3.57,REPUBLICAN
2021-03,3.1,18011,428.09999999999985,13.230000000000002,REPUBLICAN
2021-02,3.0,18011,617.38,11.850000000000005,REPUBLICAN
2021-01,2.8,18011,1940.5700000000002,14.490000000000007,REPUBLICAN
2020-12,2.6,18011,2626.65,7.56,REPUBLICAN
2020-11,3.1,18011,1774.0600000000002,6.51,REPUBLICAN
2020-10,3.3,18011,514.8800000000001,5.88,REPUBLICAN
2020-09,3.7,18011,246.16000000000003,0.0,REPUBLICAN
2020-08,4.4,18011,333.54999999999995,1.26,REPUBLICAN
2020-07,5.5,18011,269.99,5.88,REPUBLICAN
2020-06,6.5,18011,193.15999999999997,9.030000000000003,REPUBLICAN
2020-05,6.6,18011,195.75000000000006,22.470000000000006,REPUBLICAN
2020-04,8.6,18011,259.43,33.46000000000001,REPUBLICAN
2020-03,2.7,18011,17.04,0.0,REPUBLICAN
2020-02,2.4,18011,,,REPUBLICAN
2020-01,2.6,18011,,,REPUBLICAN
2021-07,3.7,18013,124.47000000000001,0.0,REPUBLICAN
2021-06,4.2,18013,69.74000000000001,10.45,REPUBLICAN
2021-05,4.2,18013,153.3499999999999,6.65,REPUBLICAN
2021-04,4.1,18013,268.84000000000003,2.8499999999999996,REPUBLICAN
2021-03,4.6,18013,135.41000000000003,6.65,REPUBLICAN
2021-02,4.8,18013,341.7600000000001,18.77,REPUBLICAN
2021-01,4.7,18013,1306.2600000000002,181.85999999999987,REPUBLICAN
2020-12,3.8,18013,2261.4,24.6,REPUBLICAN
2020-11,4.3,18013,1361.1599999999994,8.52,REPUBLICAN
2020-10,4.5,18013,334.77,0.0,REPUBLICAN
2020-09,5.2,18013,125.00999999999999,6.65,REPUBLICAN
2020-08,6.3,18013,142.97000000000003,6.65,REPUBLICAN
2020-07,8.1,18013,183.69,0.0,REPUBLICAN
2020-06,9.9,18013,29.369999999999994,0.0,REPUBLICAN
2020-05,12.4,18013,130.01000000000002,0.0,REPUBLICAN
2020-04,15.5,18013,85.19000000000004,6.65,REPUBLICAN
2020-03,3.6,18013,14.2,0.0,REPUBLICAN
2020-02,3.4,18013,,,REPUBLICAN
2020-01,3.5,18013,,,REPUBLICAN
2021-07,3.5,18015,199.61,7.77,REPUBLICAN
2021-06,3.9,18015,84.42,2.13,REPUBLICAN
2021-05,3.6,18015,289.70000000000005,0.0,REPUBLICAN
2021-04,3.2,18015,312.41,0.0,REPUBLICAN
2021-03,3.7,18015,210.19,9.940000000000001,REPUBLICAN
2021-02,4.1,18015,664.32,16.11,REPUBLICAN
2021-01,3.6,18015,1698.8999999999999,9.23,REPUBLICAN
2020-12,3.2,18015,2810.32,9.940000000000001,REPUBLICAN
2020-11,3.6,18015,1767.28,0.0,REPUBLICAN
2020-10,3.7,18015,390.00000000000006,0.0,REPUBLICAN
2020-09,4.4,18015,136.48,2.13,REPUBLICAN
2020-08,5.3,18015,647.51,52.21999999999999,REPUBLICAN
2020-07,7.1,18015,88.89999999999999,0.0,REPUBLICAN
2020-06,8.0,18015,88.92,8.22,REPUBLICAN
2020-05,12.9,18015,383.99999999999994,8.14,REPUBLICAN
2020-04,14.9,18015,81.85000000000001,4.97,REPUBLICAN
2020-03,3.8,18015,4.95,0.0,REPUBLICAN
2020-02,3.4,18015,,,REPUBLICAN
2020-01,3.5,18015,,,REPUBLICAN
2021-07,4.3,18017,177.05,4.18,REPUBLICAN
2021-06,5.0,18017,196.03000000000006,8.74,REPUBLICAN
2021-05,4.0,18017,619.47,8.36,REPUBLICAN
2021-04,3.7,18017,343.82,6.839999999999999,REPUBLICAN
2021-03,4.3,18017,534.0300000000001,5.319999999999999,REPUBLICAN
2021-02,5.1,18017,1219.0,33.519999999999996,REPUBLICAN
2021-01,4.4,18017,2151.06,61.49000000000002,REPUBLICAN
2020-12,4.0,18017,2900.0899999999992,26.220000000000002,REPUBLICAN
2020-11,4.1,18017,1876.64,15.959999999999997,REPUBLICAN
2020-10,4.3,18017,1012.0500000000001,42.50000000000001,REPUBLICAN
2020-09,5.0,18017,259.01,0.0,REPUBLICAN
2020-08,5.8,18017,379.29000000000013,0.0,REPUBLICAN
2020-07,7.7,18017,254.77999999999997,0.0,REPUBLICAN
2020-06,9.7,18017,151.4,6.079999999999999,REPUBLICAN
2020-05,12.6,18017,2114.6800000000007,16.94,REPUBLICAN
2020-04,16.0,18017,2128.2599999999998,6.959999999999999,REPUBLICAN
2020-03,4.3,18017,0.38,0.0,REPUBLICAN
2020-02,3.9,18017,,,REPUBLICAN
2020-01,4.0,18017,,,REPUBLICAN
2021-07,3.7,18019,263.99,1.9200000000000004,REPUBLICAN
2021-06,4.3,18019,97.69999999999999,3.3600000000000003,REPUBLICAN
2021-05,4.1,18019,278.09999999999997,0.84,REPUBLICAN
2021-04,3.9,18019,328.61,4.68,REPUBLICAN
2021-03,4.4,18019,427.50000000000006,5.7600000000000025,REPUBLICAN
2021-02,4.2,18019,775.24,16.11,REPUBLICAN
2021-01,4.3,18019,2416.709999999999,32.31,REPUBLICAN
2020-12,4.2,18019,2391.5800000000004,26.58000000000001,REPUBLICAN
2020-11,4.6,18019,1810.2900000000002,10.56,REPUBLICAN
2020-10,5.2,18019,762.95,6.84,REPUBLICAN
2020-09,6.1,18019,465.8900000000001,4.92,REPUBLICAN
2020-08,7.3,18019,624.4400000000002,5.040000000000001,REPUBLICAN
2020-07,9.3,18019,293.91,0.96,REPUBLICAN
2020-06,10.7,18019,116.98000000000002,3.120000000000002,REPUBLICAN
2020-05,12.5,18019,193.44000000000003,28.359999999999992,REPUBLICAN
2020-04,17.0,18019,203.24,12.879999999999994,REPUBLICAN
2020-03,3.5,18019,15.2,0.0,REPUBLICAN
2020-02,3.2,18019,,,REPUBLICAN
2020-01,3.4,18019,,,REPUBLICAN
2021-07,4.4,18021,254.95999999999998,2.16,REPUBLICAN
2021-06,5.0,18021,189.32,3.7800000000000002,REPUBLICAN
2021-05,4.7,18021,303.5799999999999,7.62,REPUBLICAN
2021-04,4.7,18021,399.55,3.7800000000000002,REPUBLICAN
2021-03,4.9,18021,287.8199999999999,0.0,REPUBLICAN
2021-02,5.1,18021,506.56,7.6,REPUBLICAN
2021-01,5.4,18021,1636.9500000000003,7.58,REPUBLICAN
2020-12,4.5,18021,2113.04,24.989999999999988,REPUBLICAN
2020-11,4.8,18021,3029.8299999999995,69.68000000000002,REPUBLICAN
2020-10,5.0,18021,696.18,8.65,REPUBLICAN
2020-09,5.7,18021,329.54,0.0,REPUBLICAN
2020-08,7.0,18021,500.60000000000014,0.0,REPUBLICAN
2020-07,8.3,18021,124.54,3.7800000000000002,REPUBLICAN
2020-06,8.9,18021,48.99000000000002,11.389999999999993,REPUBLICAN
2020-05,10.4,18021,98.02,0.0,REPUBLICAN
2020-04,13.4,18021,86.31000000000002,3.7800000000000002,REPUBLICAN
2020-03,4.3,18021,1.62,0.0,REPUBLICAN
2020-02,3.9,18021,,,REPUBLICAN
2020-01,4.0,18021,,,REPUBLICAN
2021-07,3.2,18023,351.88000000000005,0.0,REPUBLICAN
2021-06,3.8,18023,356.53,6.16,REPUBLICAN
2021-05,3.6,18023,293.65,0.0,REPUBLICAN
2021-04,3.2,18023,567.4499999999999,0.0,REPUBLICAN
2021-03,3.5,18023,350.5500000000001,0.0,REPUBLICAN
2021-02,3.7,18023,480.62000000000006,20.480000000000015,REPUBLICAN
2021-01,3.8,18023,2018.1399999999999,39.16000000000002,REPUBLICAN
2020-12,3.3,18023,3948.99,33.0,REPUBLICAN
2020-11,3.8,18023,2737.74,16.720000000000002,REPUBLICAN
2020-10,3.8,18023,1071.44,6.160000000000001,REPUBLICAN
2020-09,4.3,18023,252.95999999999992,26.400000000000002,REPUBLICAN
2020-08,5.1,18023,647.7600000000001,16.720000000000002,REPUBLICAN
2020-07,6.5,18023,170.64000000000004,5.7200000000000015,REPUBLICAN
2020-06,8.4,18023,196.6399999999999,0.44,REPUBLICAN
2020-05,11.3,18023,588.6399999999999,0.0,REPUBLICAN
2020-04,12.9,18023,101.39000000000003,6.160000000000001,REPUBLICAN
2020-03,2.9,18023,2.2,0.0,REPUBLICAN
2020-02,2.6,18023,,,REPUBLICAN
2020-01,2.9,18023,,,REPUBLICAN
2021-07,3.7,18025,314.73,0.0,REPUBLICAN
2021-06,4.3,18025,66.64999999999999,0.0,REPUBLICAN
2021-05,4.0,18025,329.57000000000005,18.900000000000002,REPUBLICAN
2021-04,4.2,18025,247.14,9.45,REPUBLICAN
2021-03,4.8,18025,518.47,0.0,REPUBLICAN
2021-02,5.5,18025,806.5599999999998,0.0,REPUBLICAN
2021-01,5.4,18025,2306.8700000000003,18.9,REPUBLICAN
2020-12,4.6,18025,2527.0300000000007,56.70000000000001,REPUBLICAN
2020-11,4.9,18025,1319.54,0.0,REPUBLICAN
2020-10,4.6,18025,570.0,9.45,REPUBLICAN
2020-09,5.3,18025,461.91,0.0,REPUBLICAN
2020-08,6.2,18025,198.26,0.0,REPUBLICAN
2020-07,8.4,18025,114.75,0.0,REPUBLICAN
2020-06,9.4,18025,39.150000000000006,0.0,REPUBLICAN
2020-05,10.2,18025,78.76999999999997,0.0,REPUBLICAN
2020-04,14.9,18025,160.70000000000002,9.45,REPUBLICAN
2020-03,5.1,18025,5.4,0.0,REPUBLICAN
2020-02,5.6,18025,,,REPUBLICAN
2020-01,5.9,18025,,,REPUBLICAN
2021-07,2.6,18027,148.88,0.0,REPUBLICAN
2021-06,3.0,18027,113.10999999999999,3.0100000000000002,REPUBLICAN
2021-05,2.9,18027,261.75,0.0,REPUBLICAN
2021-04,2.5,18027,133.80999999999997,3.0100000000000002,REPUBLICAN
2021-03,3.0,18027,79.27,6.02,REPUBLICAN
2021-02,3.2,18027,328.5599999999999,38.36,REPUBLICAN
2021-01,2.9,18027,1516.3599999999997,34.34999999999999,REPUBLICAN
2020-12,2.5,18027,1841.4599999999996,62.970000000000006,REPUBLICAN
2020-11,2.7,18027,2008.49,26.589999999999996,REPUBLICAN
2020-10,2.8,18027,822.4300000000002,21.49999999999999,REPUBLICAN
2020-09,3.1,18027,647.67,15.909999999999997,REPUBLICAN
2020-08,3.8,18027,729.04,12.469999999999999,REPUBLICAN
2020-07,4.6,18027,242.07,8.600000000000001,REPUBLICAN
2020-06,5.1,18027,156.45999999999998,0.0,REPUBLICAN
2020-05,5.4,18027,120.80999999999996,25.22,REPUBLICAN
2020-04,7.5,18027,137.95,38.59,REPUBLICAN
2020-03,3.0,18027,,,REPUBLICAN
2020-02,2.8,18027,,,REPUBLICAN
