Date,Location,Percent with one dose,state,state_po,state_fips,STATEFP,STNAME,Total population,candidatevotes,totalvotes,party_simplified,fractionalvotes,day_num
2021-05-13,ID,0.475,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,89
2021-05-12,ID,0.473,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,88
2021-05-11,ID,0.47200000000000003,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,87
2021-05-10,ID,0.46799999999999997,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,86
2021-05-09,ID,0.46799999999999997,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,85
2021-05-08,ID,0.467,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,84
2021-05-07,ID,0.465,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,83
2021-05-06,ID,0.46299999999999997,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,82
2021-05-05,ID,0.461,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,81
2021-05-04,ID,0.45899999999999996,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,80
2021-05-03,ID,0.45799999999999996,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,79
2021-05-02,ID,0.45799999999999996,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,78
2021-05-01,ID,0.456,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,77
2021-04-30,ID,0.45299999999999996,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,76
2021-04-29,ID,0.45,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,75
2021-04-28,ID,0.44799999999999995,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,74
2021-04-27,ID,0.446,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,73
2021-04-26,ID,0.446,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,72
2021-04-25,ID,0.444,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,71
2021-04-24,ID,0.442,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,70
2021-04-23,ID,0.439,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,69
2021-04-22,ID,0.436,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,68
2021-04-21,ID,0.434,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,67
2021-04-20,ID,0.431,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,66
2021-04-19,ID,0.43,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,65
2021-04-18,ID,0.428,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,64
2021-04-17,ID,0.424,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,63
2021-04-16,ID,0.42100000000000004,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,62
2021-04-15,ID,0.41600000000000004,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,61
2021-04-14,ID,0.41200000000000003,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,60
2021-04-13,ID,0.415,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,59
2021-04-12,ID,0.414,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,58
2021-04-11,ID,0.41,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,57
2021-04-10,ID,0.401,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,56
2021-04-09,ID,0.395,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,55
2021-04-08,ID,0.387,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,54
2021-04-07,ID,0.382,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,53
2021-04-06,ID,0.37799999999999995,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,52
2021-04-05,ID,0.365,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,51
2021-04-04,ID,0.364,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,50
2021-04-03,ID,0.364,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,49
2021-04-02,ID,0.35700000000000004,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,48
2021-04-01,ID,0.35,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,47
2021-03-31,ID,0.344,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,46
2021-03-30,ID,0.33899999999999997,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,45
2021-03-29,ID,0.33799999999999997,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,44
2021-03-28,ID,0.335,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,43
2021-03-27,ID,0.32799999999999996,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,42
2021-03-26,ID,0.32,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,41
2021-03-25,ID,0.312,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,40
2021-03-24,ID,0.306,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,39
2021-03-23,ID,0.302,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,38
2021-03-22,ID,0.299,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,37
2021-03-21,ID,0.295,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,36
2021-03-20,ID,0.28600000000000003,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,35
2021-03-19,ID,0.276,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,34
2021-03-18,ID,0.26899999999999996,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,33
2021-03-17,ID,0.261,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,32
2021-03-16,ID,0.26,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,31
2021-03-15,ID,0.258,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,30
2021-03-14,ID,0.254,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,29
2021-03-13,ID,0.248,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,28
2021-03-12,ID,0.242,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,27
2021-03-11,ID,0.235,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,26
2021-03-10,ID,0.231,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,25
2021-03-09,ID,0.22699999999999998,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,24
2021-03-08,ID,0.225,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,23
2021-03-07,ID,0.221,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,22
2021-03-06,ID,0.217,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,21
2021-03-05,ID,0.21100000000000002,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,20
2021-03-04,ID,0.205,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,19
2021-03-03,ID,0.20199999999999999,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,18
2021-03-02,ID,0.19899999999999998,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,17
2021-03-01,ID,0.19699999999999998,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,16
2021-02-28,ID,0.192,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,15
2021-02-27,ID,0.187,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,14
2021-02-26,ID,0.182,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,13
2021-02-25,ID,0.179,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,12
2021-02-24,ID,0.17600000000000002,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,11
2021-02-23,ID,0.174,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,10
2021-02-22,ID,0.172,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,9
2021-02-21,ID,0.16899999999999998,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,8
2021-02-20,ID,0.16399999999999998,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,7
2021-02-19,ID,0.161,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,6
2021-02-18,ID,0.14400000000000002,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,5
2021-02-17,ID,0.14,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,4
2021-02-16,ID,0.138,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,3
2021-02-15,ID,0.13699999999999998,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,2
2021-02-14,ID,0.128,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,1
2021-02-13,ID,0.12,IDAHO,ID,16,16,Idaho,1826913,554119,868014,REPUBLICAN,0.6383756483190364,0
2021-07-22,MO,0.58,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,159
2021-07-21,MO,0.578,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,158
2021-07-20,MO,0.5760000000000001,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,157
2021-07-19,MO,0.5760000000000001,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,156
2021-07-18,MO,0.5760000000000001,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,155
2021-07-17,MO,0.575,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,154
2021-07-16,MO,0.5720000000000001,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,153
2021-07-15,MO,0.57,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,152
2021-07-14,MO,0.569,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,151
2021-07-13,MO,0.568,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,150
2021-07-12,MO,0.5670000000000001,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,149
2021-07-11,MO,0.5660000000000001,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,148
2021-07-10,MO,0.565,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,147
2021-07-09,MO,0.563,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,146
2021-07-08,MO,0.562,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,145
2021-07-07,MO,0.561,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,144
2021-07-06,MO,0.561,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,143
2021-07-05,MO,0.561,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,142
2021-07-04,MO,0.56,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,141
2021-07-03,MO,0.56,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,140
2021-07-02,MO,0.557,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,139
2021-07-01,MO,0.556,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,138
2021-06-30,MO,0.555,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,137
2021-06-29,MO,0.5529999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,136
2021-06-28,MO,0.5529999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,135
2021-06-27,MO,0.5529999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,134
2021-06-26,MO,0.552,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,133
2021-06-25,MO,0.55,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,132
2021-06-24,MO,0.5489999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,131
2021-06-23,MO,0.5479999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,130
2021-06-22,MO,0.5479999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,129
2021-06-21,MO,0.547,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,128
2021-06-20,MO,0.547,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,127
2021-06-19,MO,0.547,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,126
2021-06-18,MO,0.546,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,125
2021-06-17,MO,0.5429999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,124
2021-06-16,MO,0.54,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,123
2021-06-15,MO,0.54,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,122
2021-06-14,MO,0.54,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,121
2021-06-13,MO,0.539,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,120
2021-06-12,MO,0.5379999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,119
2021-06-11,MO,0.536,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,118
2021-06-10,MO,0.536,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,117
2021-06-09,MO,0.535,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,116
2021-06-08,MO,0.534,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,115
2021-06-07,MO,0.5329999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,114
2021-06-06,MO,0.5329999999999999,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,113
2021-06-05,MO,0.53,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,112
2021-06-04,MO,0.53,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,111
2021-06-03,MO,0.529,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,110
2021-06-02,MO,0.529,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,109
2021-06-01,MO,0.528,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,108
2021-05-31,MO,0.528,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,107
2021-05-30,MO,0.527,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,106
2021-05-29,MO,0.526,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,105
2021-05-28,MO,0.524,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,104
2021-05-27,MO,0.523,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,103
2021-05-26,MO,0.522,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,102
2021-05-25,MO,0.521,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,101
2021-05-24,MO,0.52,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,100
2021-05-23,MO,0.519,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,99
2021-05-22,MO,0.517,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,98
2021-05-21,MO,0.514,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,97
2021-05-20,MO,0.512,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,96
2021-05-19,MO,0.51,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,95
2021-05-18,MO,0.509,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,94
2021-05-17,MO,0.508,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,93
2021-05-16,MO,0.507,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,92
2021-05-15,MO,0.504,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,91
2021-05-14,MO,0.503,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,90
2021-05-13,MO,0.502,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,89
2021-05-12,MO,0.5,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,88
2021-05-11,MO,0.499,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,87
2021-05-10,MO,0.498,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,86
2021-05-09,MO,0.495,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,85
2021-05-08,MO,0.494,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,84
2021-05-07,MO,0.49200000000000005,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,83
2021-05-06,MO,0.49,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,82
2021-05-05,MO,0.488,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,81
2021-05-04,MO,0.486,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,80
2021-05-03,MO,0.486,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,79
2021-05-02,MO,0.485,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,78
2021-05-01,MO,0.48200000000000004,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,77
2021-04-30,MO,0.48,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,76
2021-04-29,MO,0.47700000000000004,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,75
2021-04-28,MO,0.474,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,74
2021-04-27,MO,0.473,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,73
2021-04-26,MO,0.47100000000000003,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,72
2021-04-25,MO,0.46299999999999997,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,71
2021-04-24,MO,0.456,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,70
2021-04-23,MO,0.45399999999999996,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,69
2021-04-22,MO,0.45,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,68
2021-04-21,MO,0.446,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,67
2021-04-20,MO,0.442,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,66
2021-04-19,MO,0.441,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,65
2021-04-18,MO,0.43799999999999994,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,64
2021-04-17,MO,0.431,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,63
2021-04-16,MO,0.424,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,62
2021-04-15,MO,0.41700000000000004,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,61
2021-04-14,MO,0.41200000000000003,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,60
2021-04-13,MO,0.409,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,59
2021-04-12,MO,0.40299999999999997,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,58
2021-04-11,MO,0.397,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,57
2021-04-10,MO,0.391,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,56
2021-04-09,MO,0.384,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,55
2021-04-08,MO,0.379,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,54
2021-04-07,MO,0.37200000000000005,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,53
2021-04-06,MO,0.36700000000000005,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,52
2021-04-05,MO,0.355,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,51
2021-04-04,MO,0.355,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,50
2021-04-03,MO,0.355,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,49
2021-04-02,MO,0.345,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,48
2021-04-01,MO,0.33299999999999996,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,47
2021-03-31,MO,0.32799999999999996,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,46
2021-03-30,MO,0.325,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,45
2021-03-29,MO,0.324,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,44
2021-03-28,MO,0.32,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,43
2021-03-27,MO,0.314,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,42
2021-03-26,MO,0.309,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,41
2021-03-25,MO,0.304,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,40
2021-03-24,MO,0.298,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,39
2021-03-23,MO,0.293,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,38
2021-03-22,MO,0.29100000000000004,MISSOURI,MO,29,29,Missouri,6151548,1718736,3025962,REPUBLICAN,0.5679965577888949,37
