state_po,county_name,county_fips,candidate,party,candidatevotes,totalvotes,UrbanRural,PctRural
IA,WEBSTER,19187,DONALD J TRUMP,REPUBLICAN,5939.0,17822.0,urban,33.912082708547075
IA,WINNEBAGO,19189,DONALD J TRUMP,REPUBLICAN,2290.0,5970.0,rural,66.12368856985091
IA,WINNESHIEK,19191,JOSEPH R BIDEN JR,DEMOCRAT,4862.0,12064.0,rural,58.98081306990881
IA,WOODBURY,19193,JOSEPH R BIDEN JR,DEMOCRAT,13797.0,45362.0,urban,17.456837489723213
IA,WORTH,19195,DONALD J TRUMP,REPUBLICAN,1871.0,4418.0,rural,100.0
IA,WRIGHT,19197,DONALD J TRUMP,REPUBLICAN,2240.0,6254.0,rural,56.79945574117469
KS,ALLEN,20001,DONALD J TRUMP,REPUBLICAN,4218.0,5892.0,rural,57.15354124598011
KS,ANDERSON,20003,DONALD J TRUMP,REPUBLICAN,2929.0,3792.0,rural,58.82498148605283
KS,ATCHISON,20005,DONALD J TRUMP,REPUBLICAN,4906.0,7440.0,urban,34.15268258095013
KS,BARBER,20007,DONALD J TRUMP,REPUBLICAN,2014.0,2342.0,rural,100.0
KS,BARTON,20009,DONALD J TRUMP,REPUBLICAN,8608.0,11130.0,urban,31.755438317554386
KS,BOURBON,20011,DONALD J TRUMP,REPUBLICAN,5023.0,6676.0,urban,47.96678310156198
KS,BROWN,20013,DONALD J TRUMP,REPUBLICAN,3262.0,4471.0,rural,68.4395032051282
KS,BUTLER,20015,DONALD J TRUMP,REPUBLICAN,22634.0,32520.0,urban,40.473588342440806
KS,CHASE,20017,DONALD J TRUMP,REPUBLICAN,1123.0,1491.0,rural,100.0
KS,CHAUTAUQUA,20019,DONALD J TRUMP,REPUBLICAN,1402.0,1639.0,rural,100.0
KS,CHEROKEE,20021,DONALD J TRUMP,REPUBLICAN,6766.0,9128.0,urban,49.062630190251355
KS,CHEYENNE,20023,DONALD J TRUMP,REPUBLICAN,1183.0,1429.0,rural,100.0
KS,CLARK,20025,DONALD J TRUMP,REPUBLICAN,904.0,1067.0,rural,100.0
KS,CLAY,20027,DONALD J TRUMP,REPUBLICAN,3177.0,4182.0,urban,49.53719976567077
KS,CLOUD,20029,DONALD J TRUMP,REPUBLICAN,3242.0,4263.0,urban,43.98405538655198
KS,COFFEY,20031,DONALD J TRUMP,REPUBLICAN,3489.0,4565.0,rural,70.89873270549936
KS,COMANCHE,20033,DONALD J TRUMP,REPUBLICAN,762.0,916.0,rural,100.0
KS,COWLEY,20035,DONALD J TRUMP,REPUBLICAN,9656.0,14231.0,urban,30.998870865577928
KS,CRAWFORD,20037,DONALD J TRUMP,REPUBLICAN,10045.0,16645.0,urban,34.928706495630394
KS,DECATUR,20039,DONALD J TRUMP,REPUBLICAN,1260.0,1498.0,rural,100.0
KS,DICKINSON,20041,DONALD J TRUMP,REPUBLICAN,7126.0,9349.0,rural,64.2907765515845
KS,DONIPHAN,20043,DONALD J TRUMP,REPUBLICAN,2976.0,3709.0,rural,70.19509125235997
KS,DOUGLAS,20045,JOSEPH R BIDEN JR,DEMOCRAT,40785.0,59495.0,urban,11.012758738924079
KS,EDWARDS,20047,DONALD J TRUMP,REPUBLICAN,1141.0,1431.0,rural,100.0
KS,ELK,20049,DONALD J TRUMP,REPUBLICAN,1140.0,1361.0,rural,100.0
KS,ELLIS,20051,DONALD J TRUMP,REPUBLICAN,9758.0,13800.0,urban,25.558835934204975
KS,ELLSWORTH,20053,DONALD J TRUMP,REPUBLICAN,2148.0,2853.0,rural,54.10189318146838
KS,FINNEY,20055,DONALD J TRUMP,REPUBLICAN,7236.0,11800.0,urban,18.582771372634326
KS,FORD,20057,DONALD J TRUMP,REPUBLICAN,5803.0,8915.0,urban,19.29803828882061
KS,FRANKLIN,20059,DONALD J TRUMP,REPUBLICAN,8479.0,12477.0,rural,52.10064635272391
KS,GEARY,20061,DONALD J TRUMP,REPUBLICAN,5323.0,9603.0,urban,11.672778068796926
KS,GOVE,20063,DONALD J TRUMP,REPUBLICAN,1291.0,1471.0,rural,100.0
KS,GRAHAM,20065,DONALD J TRUMP,REPUBLICAN,1080.0,1337.0,rural,100.0
KS,GRANT,20067,DONALD J TRUMP,REPUBLICAN,1936.0,2501.0,urban,19.798186230680802
KS,GRAY,20069,DONALD J TRUMP,REPUBLICAN,1911.0,2288.0,rural,100.0
KS,GREELEY,20071,DONALD J TRUMP,REPUBLICAN,549.0,641.0,rural,100.0
KS,GREENWOOD,20073,DONALD J TRUMP,REPUBLICAN,2444.0,3077.0,rural,61.26476304380326
KS,HAMILTON,20075,DONALD J TRUMP,REPUBLICAN,698.0,859.0,rural,100.0
KS,HARPER,20077,DONALD J TRUMP,REPUBLICAN,2168.0,2678.0,rural,100.0
KS,HARVEY,20079,DONALD J TRUMP,REPUBLICAN,10182.0,17309.0,urban,30.919155806712027
KS,HASKELL,20081,DONALD J TRUMP,REPUBLICAN,1122.0,1410.0,rural,100.0
KS,HODGEMAN,20083,DONALD J TRUMP,REPUBLICAN,875.0,1045.0,rural,100.0
KS,JACKSON,20085,DONALD J TRUMP,REPUBLICAN,4517.0,6584.0,rural,75.89511216758282
KS,JEFFERSON,20087,DONALD J TRUMP,REPUBLICAN,6334.0,9782.0,rural,98.8183624385653
KS,JEWELL,20089,DONALD J TRUMP,REPUBLICAN,1387.0,1628.0,rural,100.0
KS,JOHNSON,20091,JOSEPH R BIDEN JR,DEMOCRAT,184259.0,347214.0,urban,3.8336650256625115
KS,KEARNY,20093,DONALD J TRUMP,REPUBLICAN,1164.0,1455.0,rural,100.0
KS,KINGMAN,20095,DONALD J TRUMP,REPUBLICAN,3130.0,3949.0,rural,62.10231611096971
KS,KIOWA,20097,DONALD J TRUMP,REPUBLICAN,980.0,1165.0,rural,100.0
KS,LABETTE,20099,DONALD J TRUMP,REPUBLICAN,5735.0,8563.0,rural,52.33951960012959
KS,LANE,20101,DONALD J TRUMP,REPUBLICAN,762.0,895.0,rural,100.0
KS,LEAVENWORTH,20103,DONALD J TRUMP,REPUBLICAN,21610.0,36490.0,urban,29.063192831936192
KS,LINCOLN,20105,DONALD J TRUMP,REPUBLICAN,1283.0,1579.0,rural,100.0
KS,LINN,20107,DONALD J TRUMP,REPUBLICAN,4048.0,5046.0,rural,100.0
KS,LOGAN,20109,DONALD J TRUMP,REPUBLICAN,1249.0,1458.0,rural,100.0
KS,LYON,20111,DONALD J TRUMP,REPUBLICAN,7550.0,13988.0,urban,26.298604927278124
KS,MCPHERSON,20113,DONALD J TRUMP,REPUBLICAN,9964.0,14438.0,urban,43.49554489376285
KS,MARION,20115,DONALD J TRUMP,REPUBLICAN,4465.0,6111.0,rural,77.76461295418642
KS,MARSHALL,20117,DONALD J TRUMP,REPUBLICAN,3729.0,5114.0,rural,70.96965503607788
KS,MEADE,20119,DONALD J TRUMP,REPUBLICAN,1523.0,1825.0,rural,100.0
KS,MIAMI,20121,DONALD J TRUMP,REPUBLICAN,12308.0,17937.0,rural,50.95007167474914
KS,MITCHELL,20123,DONALD J TRUMP,REPUBLICAN,2504.0,3101.0,urban,48.2975050996391
KS,MONTGOMERY,20125,DONALD J TRUMP,REPUBLICAN,9931.0,13426.0,urban,43.42420568915452
KS,MORRIS,20127,DONALD J TRUMP,REPUBLICAN,2124.0,2899.0,rural,100.0
KS,MORTON,20129,DONALD J TRUMP,REPUBLICAN,1034.0,1198.0,rural,100.0
KS,NEMAHA,20131,DONALD J TRUMP,REPUBLICAN,4664.0,5684.0,rural,75.24071526822559
KS,NEOSHO,20133,DONALD J TRUMP,REPUBLICAN,4970.0,6877.0,urban,45.136870155038764
KS,NESS,20135,DONALD J TRUMP,REPUBLICAN,1339.0,1513.0,rural,100.0
KS,NORTON,20137,DONALD J TRUMP,REPUBLICAN,2007.0,2415.0,urban,48.98606947628284
KS,OSAGE,20139,DONALD J TRUMP,REPUBLICAN,5705.0,8035.0,rural,83.53482663393679
KS,OSBORNE,20141,DONALD J TRUMP,REPUBLICAN,1629.0,1945.0,rural,100.0
KS,OTTAWA,20143,DONALD J TRUMP,REPUBLICAN,2610.0,3191.0,rural,100.0
KS,PAWNEE,20145,DONALD J TRUMP,REPUBLICAN,2045.0,2739.0,urban,31.679334576222573
KS,PHILLIPS,20147,DONALD J TRUMP,REPUBLICAN,2418.0,2781.0,rural,53.75753278979085
KS,POTTAWATOMIE,20149,DONALD J TRUMP,REPUBLICAN,9452.0,13083.0,rural,58.91501573782632
KS,PRATT,20151,DONALD J TRUMP,REPUBLICAN,3108.0,4137.0,urban,32.207953603976804
KS,RAWLINS,20153,DONALD J TRUMP,REPUBLICAN,1261.0,1504.0,rural,100.0
KS,RENO,20155,DONALD J TRUMP,REPUBLICAN,18443.0,27941.0,urban,31.298538233789586
KS,REPUBLIC,20157,DONALD J TRUMP,REPUBLICAN,2182.0,2657.0,rural,100.0
KS,RICE,20159,DONALD J TRUMP,REPUBLICAN,3262.0,4319.0,rural,63.78062084697015
KS,RILEY,20161,JOSEPH R BIDEN JR,DEMOCRAT,12765.0,25171.0,urban,13.845180341700065
KS,ROOKS,20163,DONALD J TRUMP,REPUBLICAN,2325.0,2699.0,rural,100.0
KS,RUSH,20165,DONALD J TRUMP,REPUBLICAN,1350.0,1677.0,rural,100.0
KS,RUSSELL,20167,DONALD J TRUMP,REPUBLICAN,2790.0,3467.0,urban,41.061692969870876
KS,SALINE,20169,DONALD J TRUMP,REPUBLICAN,15722.0,24531.0,urban,14.590152141855196
KS,SCOTT,20171,DONALD J TRUMP,REPUBLICAN,2014.0,2354.0,urban,26.114262560777956
KS,SEDGWICK,20173,DONALD J TRUMP,REPUBLICAN,122416.0,223688.0,urban,7.658643765111917
KS,SEWARD,20175,DONALD J TRUMP,REPUBLICAN,3372.0,5294.0,urban,11.428197978389683
KS,SHAWNEE,20177,JOSEPH R BIDEN JR,DEMOCRAT,43015.0,85657.0,urban,15.824406802522283
KS,SHERIDAN,20179,DONALD J TRUMP,REPUBLICAN,1282.0,1445.0,rural,100.0
KS,SHERMAN,20181,DONALD J TRUMP,REPUBLICAN,2269.0,2727.0,urban,24.242928452579037
KS,SMITH,20183,DONALD J TRUMP,REPUBLICAN,1763.0,2129.0,rural,100.0
KS,STAFFORD,20185,DONALD J TRUMP,REPUBLICAN,1645.0,2034.0,rural,100.0
KS,STANTON,20187,DONALD J TRUMP,REPUBLICAN,614.0,776.0,rural,100.0
KS,STEVENS,20189,DONALD J TRUMP,REPUBLICAN,1760.0,2031.0,urban,31.236897274633122
KS,SUMNER,20191,DONALD J TRUMP,REPUBLICAN,8105.0,10928.0,rural,62.854301342615614
KS,THOMAS,20193,DONALD J TRUMP,REPUBLICAN,3130.0,3810.0,urban,30.848101265822788
KS,TREGO,20195,DONALD J TRUMP,REPUBLICAN,1363.0,1630.0,rural,100.0
KS,WABAUNSEE,20197,DONALD J TRUMP,REPUBLICAN,2845.0,3902.0,rural,100.0
KS,WALLACE,20199,DONALD J TRUMP,REPUBLICAN,770.0,825.0,rural,100.0
KS,WASHINGTON,20201,DONALD J TRUMP,REPUBLICAN,2363.0,2883.0,rural,100.0
KS,WICHITA,20203,DONALD J TRUMP,REPUBLICAN,808.0,968.0,rural,100.0
KS,WILSON,20205,DONALD J TRUMP,REPUBLICAN,3153.0,3954.0,rural,72.68572643213945
KS,WOODSON,20207,DONALD J TRUMP,REPUBLICAN,1228.0,1546.0,rural,100.0
KS,WYANDOTTE,20209,JOSEPH R BIDEN JR,DEMOCRAT,36788.0,56785.0,urban,6.062664677311831
KY,ADAIR,21001,DONALD J TRUMP,REPUBLICAN,7276.0,8763.0,rural,75.45561749571183
KY,ALLEN,21003,DONALD J TRUMP,REPUBLICAN,7586.0,9363.0,rural,78.69813589897775
KY,ANDERSON,21005,DONALD J TRUMP,REPUBLICAN,9657.0,13240.0,urban,41.69739974791093
KY,BALLARD,21007,DONALD J TRUMP,REPUBLICAN,3356.0,4225.0,rural,100.0
KY,BARREN,21009,DONALD J TRUMP,REPUBLICAN,14654.0,20055.0,rural,63.275081213098424
KY,BATH,21011,DONALD J TRUMP,REPUBLICAN,3986.0,5627.0,rural,100.0
KY,BELL,21013,DONALD J TRUMP,REPUBLICAN,8140.0,10044.0,rural,62.479523195427134
KY,BOONE,21015,DONALD J TRUMP,REPUBLICAN,44811.0,66953.0,urban,13.272340103189098
KY,BOURBON,21017,DONALD J TRUMP,REPUBLICAN,6190.0,9643.0,urban,44.748561421065794
KY,BOYD,21019,DONALD J TRUMP,REPUBLICAN,14295.0,21741.0,urban,25.317912074603367
KY,BOYLE,21021,DONALD J TRUMP,REPUBLICAN,8872.0,14467.0,urban,34.8199212155318
KY,BRACKEN,21023,DONALD J TRUMP,REPUBLICAN,3398.0,4244.0,rural,100.0
KY,BREATHITT,21025,DONALD J TRUMP,REPUBLICAN,4265.0,5661.0,rural,81.50309842916846
KY,BRECKINRIDGE,21027,DONALD J TRUMP,REPUBLICAN,7701.0,10197.0,rural,100.0
KY,BULLITT,21029,DONALD J TRUMP,REPUBLICAN,30708.0,41964.0,urban,30.413487802580768
KY,BUTLER,21031,DONALD J TRUMP,REPUBLICAN,4960.0,6122.0,rural,100.0
KY,CALDWELL,21033,DONALD J TRUMP,REPUBLICAN,4906.0,6428.0,rural,54.63647566235367
KY,CALLOWAY,21035,DONALD J TRUMP,REPUBLICAN,11351.0,17443.0,urban,48.71877604796859
KY,CAMPBELL,21037,DONALD J TRUMP,REPUBLICAN,28482.0,48833.0,urban,15.296227417640807
KY,CARLISLE,21039,DONALD J TRUMP,REPUBLICAN,2159.0,2638.0,rural,100.0
KY,CARROLL,21041,DONALD J TRUMP,REPUBLICAN,2954.0,4135.0,rural,52.224586069743786
KY,CARTER,21043,DONALD J TRUMP,REPUBLICAN,8775.0,11585.0,rural,79.37950937950939
KY,CASEY,21045,DONALD J TRUMP,REPUBLICAN,6179.0,7171.0,rural,100.0
KY,CHRISTIAN,21047,DONALD J TRUMP,REPUBLICAN,15080.0,23863.0,urban,28.55520248799946
KY,CLARK,21049,DONALD J TRUMP,REPUBLICAN,11811.0,18128.0,urban,27.46749782382838
KY,CLAY,21051,DONALD J TRUMP,REPUBLICAN,6677.0,7590.0,rural,78.56879889553613
KY,CLINTON,21053,DONALD J TRUMP,REPUBLICAN,4280.0,4932.0,rural,100.0
KY,CRITTENDEN,21055,DONALD J TRUMP,REPUBLICAN,3451.0,4242.0,rural,70.82125603864733
KY,CUMBERLAND,21057,DONALD J TRUMP,REPUBLICAN,2769.0,3309.0,rural,100.0
KY,DAVIESS,21059,DONALD J TRUMP,REPUBLICAN,31023.0,49240.0,urban,27.016429399106105
KY,EDMONSON,21061,DONALD J TRUMP,REPUBLICAN,4828.0,6131.0,rural,100.0
KY,ELLIOTT,21063,DONALD J TRUMP,REPUBLICAN,2246.0,2995.0,rural,100.0
KY,ESTILL,21065,DONALD J TRUMP,REPUBLICAN,5100.0,6538.0,rural,76.12459105779716
KY,FAYETTE,21067,JOSEPH R BIDEN JR,DEMOCRAT,90566.0,152664.0,urban,3.066906015151976
KY,FLEMING,21069,DONALD J TRUMP,REPUBLICAN,5534.0,7066.0,rural,80.51993309172009
KY,FLOYD,21071,DONALD J TRUMP,REPUBLICAN,12250.0,16351.0,rural,83.87113127677371
KY,FRANKLIN,21073,DONALD J TRUMP,REPUBLICAN,12900.0,26059.0,urban,27.554022522065537
KY,FULTON,21075,DONALD J TRUMP,REPUBLICAN,1605.0,2421.0,rural,64.4356377513577
KY,GALLATIN,21077,DONALD J TRUMP,REPUBLICAN,2955.0,3849.0,rural,100.0
KY,GARRARD,21079,DONALD J TRUMP,REPUBLICAN,6754.0,8703.0,rural,77.8914380321665
KY,GRANT,21081,DONALD J TRUMP,REPUBLICAN,8725.0,11106.0,rural,64.99067391128051
KY,GRAVES,21083,DONALD J TRUMP,REPUBLICAN,13206.0,17018.0,rural,69.40815172005065
KY,GRAYSON,21085,DONALD J TRUMP,REPUBLICAN,9453.0,11983.0,rural,73.58036199798028
KY,GREEN,21087,DONALD J TRUMP,REPUBLICAN,4838.0,5812.0,rural,100.0
KY,GREENUP,21089,DONALD J TRUMP,REPUBLICAN,13064.0,18176.0,urban,39.28745597399079
KY,HANCOCK,21091,DONALD J TRUMP,REPUBLICAN,3145.0,4587.0,rural,89.30531231757152
KY,HARDIN,21093,DONALD J TRUMP,REPUBLICAN,29832.0,48941.0,urban,34.212595814028404
KY,HARLAN,21095,DONALD J TRUMP,REPUBLICAN,9367.0,10971.0,rural,54.1567046929435
KY,HARRISON,21097,DONALD J TRUMP,REPUBLICAN,6334.0,8853.0,rural,65.9291096253847
KY,HART,21099,DONALD J TRUMP,REPUBLICAN,6345.0,8369.0,rural,87.1861091268751
KY,HENDERSON,21101,DONALD J TRUMP,REPUBLICAN,12730.0,20688.0,urban,38.19891891891892
KY,HENRY,21103,DONALD J TRUMP,REPUBLICAN,5843.0,8107.0,rural,100.0
KY,HICKMAN,21105,DONALD J TRUMP,REPUBLICAN,1714.0,2199.0,rural,100.0
KY,HOPKINS,21107,DONALD J TRUMP,REPUBLICAN,15757.0,21509.0,urban,47.12489343563512
KY,JACKSON,21109,DONALD J TRUMP,REPUBLICAN,5453.0,6113.0,rural,100.0
KY,JEFFERSON,21111,JOSEPH R BIDEN JR,DEMOCRAT,228288.0,386093.0,urban,1.3731014605395253
KY,JESSAMINE,21113,DONALD J TRUMP,REPUBLICAN,17096.0,26251.0,urban,25.898406948503684
KY,JOHNSON,21115,DONALD J TRUMP,REPUBLICAN,8450.0,10192.0,rural,73.0176400068505
KY,KENTON,21117,DONALD J TRUMP,REPUBLICAN,48123.0,82108.0,urban,6.97595792637115
KY,KNOTT,21119,DONALD J TRUMP,REPUBLICAN,4779.0,6251.0,rural,100.0
KY,KNOX,21121,DONALD J TRUMP,REPUBLICAN,11012.0,13273.0,rural,62.92381519932252
KY,LARUE,21123,DONALD J TRUMP,REPUBLICAN,5685.0,7301.0,rural,75.95293454519833
KY,LAUREL,21125,DONALD J TRUMP,REPUBLICAN,23234.0,28097.0,rural,56.84208737616612
KY,LAWRENCE,21127,DONALD J TRUMP,REPUBLICAN,5633.0,6955.0,rural,77.10592686002522
KY,LEE,21129,DONALD J TRUMP,REPUBLICAN,2159.0,2659.0,rural,100.0
KY,LESLIE,21131,DONALD J TRUMP,REPUBLICAN,4321.0,4811.0,rural,100.0
KY,LETCHER,21133,DONALD J TRUMP,REPUBLICAN,7226.0,9135.0,rural,100.0
KY,LEWIS,21135,DONALD J TRUMP,REPUBLICAN,4986.0,5883.0,rural,100.0
KY,LINCOLN,21137,DONALD J TRUMP,REPUBLICAN,8489.0,10913.0,rural,81.65871796944467
KY,LIVINGSTON,21139,DONALD J TRUMP,REPUBLICAN,4010.0,5003.0,rural,95.3776657211892
KY,LOGAN,21141,DONALD J TRUMP,REPUBLICAN,9067.0,12346.0,rural,74.98043599776412
KY,LYON,21143,DONALD J TRUMP,REPUBLICAN,3100.0,4228.0,rural,100.0
KY,MCCRACKEN,21145,DONALD J TRUMP,REPUBLICAN,21820.0,33521.0,urban,27.824296499656832
KY,MCCREARY,21147,DONALD J TRUMP,REPUBLICAN,5664.0,6435.0,rural,100.0
KY,MCLEAN,21149,DONALD J TRUMP,REPUBLICAN,3633.0,4782.0,rural,100.0
KY,MADISON,21151,DONALD J TRUMP,REPUBLICAN,27353.0,43903.0,urban,38.51729461141396
KY,MAGOFFIN,21153,DONALD J TRUMP,REPUBLICAN,4174.0,5446.0,rural,100.0
KY,MARION,21155,DONALD J TRUMP,REPUBLICAN,6113.0,8928.0,rural,71.51362260343089
KY,MARSHALL,21157,DONALD J TRUMP,REPUBLICAN,13297.0,17601.0,rural,85.85919613329942
KY,MARTIN,21159,DONALD J TRUMP,REPUBLICAN,3496.0,3930.0,rural,100.0
KY,MASON,21161,DONALD J TRUMP,REPUBLICAN,5477.0,7958.0,rural,55.39736992567181
KY,MEADE,21163,DONALD J TRUMP,REPUBLICAN,10184.0,14110.0,rural,85.89958744143766
KY,MENIFEE,21165,DONALD J TRUMP,REPUBLICAN,2311.0,3102.0,rural,100.0
KY,MERCER,21167,DONALD J TRUMP,REPUBLICAN,8506.0,11735.0,rural,59.143968871595334
KY,METCALFE,21169,DONALD J TRUMP,REPUBLICAN,3959.0,5012.0,rural,100.0
KY,MONROE,21171,DONALD J TRUMP,REPUBLICAN,4628.0,5330.0,rural,100.0
KY,MONTGOMERY,21173,DONALD J TRUMP,REPUBLICAN,8993.0,12837.0,rural,59.11166459111664
KY,MORGAN,21175,DONALD J TRUMP,REPUBLICAN,4297.0,5535.0,rural,100.0
KY,MUHLENBERG,21177,DONALD J TRUMP,REPUBLICAN,10496.0,14229.0,rural,68.43391853709642
KY,NELSON,21179,DONALD J TRUMP,REPUBLICAN,15703.0,23245.0,rural,56.94454036881
KY,NICHOLAS,21181,DONALD J TRUMP,REPUBLICAN,2408.0,3396.0,rural,100.0
KY,OHIO,21183,DONALD J TRUMP,REPUBLICAN,8582.0,11127.0,rural,73.48796241926013
KY,OLDHAM,21185,DONALD J TRUMP,REPUBLICAN,22651.0,37936.0,urban,20.32793951853571
KY,OWEN,21187,DONALD J TRUMP,REPUBLICAN,4292.0,5456.0,rural,100.0
KY,OWSLEY,21189,DONALD J TRUMP,REPUBLICAN,1670.0,1895.0,rural,100.0
KY,PENDLETON,21191,DONALD J TRUMP,REPUBLICAN,5515.0,6925.0,rural,100.0
KY,PERRY,21193,DONALD J TRUMP,REPUBLICAN,8118.0,10606.0,rural,74.07355809417665
KY,PIKE,21195,DONALD J TRUMP,REPUBLICAN,20279.0,25368.0,rural,87.79835137795276
KY,POWELL,21197,DONALD J TRUMP,REPUBLICAN,4041.0,5505.0,rural,67.1053674779989
KY,PULASKI,21199,DONALD J TRUMP,REPUBLICAN,25441.0,31537.0,rural,53.94763966192537
KY,ROBERTSON,21201,DONALD J TRUMP,REPUBLICAN,884.0,1146.0,rural,100.0
KY,ROCKCASTLE,21203,DONALD J TRUMP,REPUBLICAN,6577.0,7783.0,rural,83.71833958724203
KY,ROWAN,21205,DONALD J TRUMP,REPUBLICAN,5994.0,10058.0,rural,68.79098272832469
KY,RUSSELL,21207,DONALD J TRUMP,REPUBLICAN,7506.0,8939.0,rural,100.0
KY,SCOTT,21209,DONALD J TRUMP,REPUBLICAN,17764.0,28950.0,urban,32.46348546838234
KY,SHELBY,21211,DONALD J TRUMP,REPUBLICAN,15054.0,23542.0,urban,47.007653182488
KY,SIMPSON,21213,DONALD J TRUMP,REPUBLICAN,5888.0,8732.0,urban,45.21844520113118
KY,SPENCER,21215,DONALD J TRUMP,REPUBLICAN,8737.0,11429.0,rural,100.0
KY,TAYLOR,21217,DONALD J TRUMP,REPUBLICAN,9376.0,12510.0,rural,52.1907637075718
KY,TODD,21219,DONALD J TRUMP,REPUBLICAN,4060.0,5351.0,rural,100.0
KY,TRIGG,21221,DONALD J TRUMP,REPUBLICAN,5487.0,7375.0,rural,79.35699839598298
KY,TRIMBLE,21223,DONALD J TRUMP,REPUBLICAN,3227.0,4319.0,rural,94.69860370076059
KY,UNION,21225,DONALD J TRUMP,REPUBLICAN,4965.0,6576.0,rural,65.2828679949357
KY,WARREN,21227,DONALD J TRUMP,REPUBLICAN,31790.0,55351.0,urban,31.1849690663667
KY,WASHINGTON,21229,DONALD J TRUMP,REPUBLICAN,4482.0,6223.0,rural,100.0
KY,WAYNE,21231,DONALD J TRUMP,REPUBLICAN,7430.0,9240.0,rural,67.7317061451977
KY,WEBSTER,21233,DONALD J TRUMP,REPUBLICAN,4506.0,5991.0,rural,100.0
KY,WHITLEY,21235,DONALD J TRUMP,REPUBLICAN,12567.0,15347.0,rural,65.1569997474535
KY,WOLFE,21237,DONALD J TRUMP,REPUBLICAN,2097.0,2979.0,rural,100.0
KY,WOODFORD,21239,DONALD J TRUMP,REPUBLICAN,8362.0,15211.0,urban,36.15622117967842
LA,ACADIA,22001,DONALD J TRUMP,REPUBLICAN,22596.0,28425.0,rural,51.698962329820475
LA,ALLEN,22003,DONALD J TRUMP,REPUBLICAN,7574.0,9810.0,rural,69.42244993013507
LA,ASCENSION,22005,DONALD J TRUMP,REPUBLICAN,40687.0,62325.0,urban,13.216434267593154
LA,ASSUMPTION,22007,DONALD J TRUMP,REPUBLICAN,7271.0,11235.0,urban,44.99380897485163
LA,AVOYELLES,22009,DONALD J TRUMP,REPUBLICAN,12028.0,17292.0,rural,63.78199795593373
LA,BEAUREGARD,22011,DONALD J TRUMP,REPUBLICAN,13575.0,16357.0,rural,66.49464295731194
LA,BIENVILLE,22013,DONALD J TRUMP,REPUBLICAN,3891.0,7050.0,rural,79.83696788127918
LA,BOSSIER,22015,DONALD J TRUMP,REPUBLICAN,38074.0,54655.0,urban,24.341975910206106
LA,CADDO,22017,JOSEPH R BIDEN JR,DEMOCRAT,55110.0,104912.0,urban,14.435088187191383
LA,CALCASIEU,22019,DONALD J TRUMP,REPUBLICAN,55066.0,82663.0,urban,20.500290504648074
LA,CALDWELL,22021,DONALD J TRUMP,REPUBLICAN,3976.0,4762.0,rural,100.0
LA,CAMERON,22023,DONALD J TRUMP,REPUBLICAN,3671.0,4039.0,rural,100.0
LA,CATAHOULA,22025,DONALD J TRUMP,REPUBLICAN,3541.0,4858.0,rural,100.0
LA,CLAIBORNE,22027,DONALD J TRUMP,REPUBLICAN,3770.0,6580.0,rural,82.35533585344577
LA,CONCORDIA,22029,DONALD J TRUMP,REPUBLICAN,5550.0,8828.0,urban,33.454999519738735
LA,DE SOTO,22031,DONALD J TRUMP,REPUBLICAN,9112.0,14736.0,rural,77.26215486194478
LA,EAST BATON ROUGE,22033,JOSEPH R BIDEN JR,DEMOCRAT,115577.0,208182.0,urban,6.875964113946625
LA,EAST CARROLL,22035,JOSEPH R BIDEN JR,DEMOCRAT,1900.0,3036.0,urban,34.579198350302875
LA,EAST FELICIANA,22037,DONALD J TRUMP,REPUBLICAN,6064.0,10509.0,rural,100.0
LA,EVANGELINE,22039,DONALD J TRUMP,REPUBLICAN,11053.0,15412.0,rural,61.093455743879474
LA,FRANKLIN,22041,DONALD J TRUMP,REPUBLICAN,6970.0,9720.0,rural,74.18500505609862
LA,GRANT,22043,DONALD J TRUMP,REPUBLICAN,8117.0,9392.0,rural,85.59325832623604
LA,IBERIA,22045,DONALD J TRUMP,REPUBLICAN,21251.0,32713.0,urban,28.13626433642818
LA,IBERVILLE,22047,JOSEPH R BIDEN JR,DEMOCRAT,8514.0,16719.0,rural,59.21466439033156
LA,JACKSON,22049,DONALD J TRUMP,REPUBLICAN,5394.0,7632.0,rural,65.53398058252428
LA,JEFFERSON,22051,DONALD J TRUMP,REPUBLICAN,105949.0,193733.0,urban,1.1425215927795964
LA,JEFFERSON DAVIS,22053,DONALD J TRUMP,REPUBLICAN,11423.0,14841.0,rural,50.699499905045265
LA,LAFAYETTE,22055,DONALD J TRUMP,REPUBLICAN,72519.0,114521.0,urban,8.318515376075242
LA,LAFOURCHE,22057,DONALD J TRUMP,REPUBLICAN,36024.0,45388.0,urban,24.216657322618826
LA,LA SALLE,22059,DONALD J TRUMP,REPUBLICAN,6378.0,7077.0,rural,73.1900604432505
LA,LINCOLN,22061,DONALD J TRUMP,REPUBLICAN,11311.0,19275.0,urban,40.67829250026747
LA,LIVINGSTON,22063,DONALD J TRUMP,REPUBLICAN,54877.0,65230.0,urban,41.11664818083827
LA,MADISON,22065,JOSEPH R BIDEN JR,DEMOCRAT,2654.0,4670.0,urban,22.442735466798975
LA,MOREHOUSE,22067,DONALD J TRUMP,REPUBLICAN,6510.0,11574.0,rural,50.03752814610958
LA,NATCHITOCHES,22069,DONALD J TRUMP,REPUBLICAN,9358.0,16554.0,rural,50.05054845068999
